time,ecg
377.25,0.1114
377.5,-0.0075
377.75,-0.0069
378.0,0.0076
378.25,-0.0093
378.5,0.0029
378.75,0.0321
379.0,0.1171
379.25,-0.1141
379.5,-0.0139
379.75,0.7498
380.0,0.6261
380.25,0.1515
380.5,-0.0075
380.75,0.0401
381.0,0.7566
381.25,-0.0095
381.5,-0.0147
381.75,0.1168
382.0,0.8043
382.25,0.0139
382.5,0.0524
382.75,-0.0001
383.0,0.0019
383.25,0.1349
383.5,0.0559
383.75,0.0814
384.0,-0.001
384.25,-0.0189
384.5,-0.0017
384.75,-0.01
385.0,0.0679
385.25,-0.0001
385.5,0.0035
385.75,0.1392
386.0,0.0554
386.25,0.0183
386.5,-0.0231
386.75,-0.0164
387.0,0.7976
387.25,-0.0047
387.5,-0.0977
387.75,0.0632
388.0,0.0195
388.25,0.0466
388.5,-0.0067
388.75,0.1113
389.0,0.0575
389.25,0.0909
389.5,-0.0961
389.75,0.0986
390.0,0.0629
390.25,0.6718
390.5,-0.0191
390.75,0.0318
391.0,-0.0314
391.25,-0.0048
391.5,-0.021
391.75,0.0881
392.0,-0.0548
392.25,0.0043
392.5,-0.0129
392.75,-0.0258
393.0,0.0315
393.25,-0.1336
393.5,0.0132
393.75,-0.0009
394.0,-0.0154
394.25,0.0941
394.5,0.0131
394.75,0.1144
395.0,0.0746
395.25,0.0055
395.5,-0.0087
395.75,0.0495
396.0,0.0079
396.25,-0.0071
396.5,-0.0118
396.75,0.1454
397.0,-0.0775
397.25,0.0112
397.5,-0.0881
397.75,-0.0076
398.0,-0.0186
398.25,-0.0123
398.5,0.1357
398.75,-0.0159
399.0,0.6665
399.25,-0.0025
399.5,0.0079
399.75,-0.0039
400.0,-0.0012
400.25,0.0052
400.5,0.0467
400.75,-0.0014
401.0,-0.0023
401.25,0.0103
401.5,-0.0005
401.75,0.0261
402.0,-0.0077
402.25,0.0056
402.5,0.1354
402.75,0.0926
403.0,-0.0115
403.25,0.0667
403.5,0.0498
403.75,0.1299
404.0,-0.0121
404.25,-0.0086
404.5,0.0189
404.75,-0.0204
405.0,0.0102
405.25,0.1043
405.5,-0.0037
405.75,0.1201
406.0,0.0115
406.25,-0.0035
406.5,-0.0078
406.75,0.0257
407.0,0.0212
407.25,0.0921
407.5,0.0018
407.75,0.0077
408.0,0.163
408.25,-0.0171
408.5,-0.0245
408.75,0.127
409.0,0.0037
409.25,-0.1055
409.5,0.0152
409.75,0.0042
410.0,0.0562
410.25,0.029
410.5,-0.0049
410.75,-0.0138
411.0,-0.0143
411.25,0.0041
411.5,0.0136
411.75,0.0967
412.0,-0.0041
412.25,0.0534
412.5,0.078
412.75,-0.0071
413.0,0.0052
413.25,-0.1077
413.5,0.0035
413.75,0.0125
414.0,0.1596
414.25,0.0625
414.5,0.01
414.75,0.0667
415.0,0.1407
415.25,0.0001
415.5,0.1523
415.75,-0.0245
416.0,-0.0048
416.25,-0.0178
416.5,-0.0011
416.75,0.0543
417.0,0.0047
417.25,0.1164
417.5,0.0736
417.75,0.0706
418.0,-0.0085
418.25,-0.0003
418.5,0.1128
418.75,0.1755
419.0,0.0136
419.25,0.1429
419.5,0.0549
419.75,-0.0172
420.0,0.0016
420.25,-0.0075
420.5,-0.0038
420.75,-0.0056
421.0,0.7659
421.25,-0.0089
421.5,0.6867
421.75,0.1278
422.0,0.0005
422.25,0.1125
422.5,-0.0113
422.75,0.0005
423.0,0.0108
423.25,0.6935
423.5,0.028
423.75,-0.0016
424.0,-0.0277
424.25,-0.0816
424.5,-0.0133
424.75,0.0558
425.0,0.0543
425.25,-0.0187
425.5,0.0203
425.75,0.1249
426.0,-0.0039
426.25,0.0772
426.5,-0.0059
426.75,0.0058
427.0,0.142
427.25,-0.0125
427.5,-0.0063
427.75,0.0508
428.0,0.0709
428.25,0.0812
428.5,0.0741
428.75,0.0184
429.0,0.1405
429.25,0.0094
429.5,0.0655
429.75,-0.0175
430.0,-0.0081
430.25,0.0395
430.5,0.1167
430.75,0.0571
431.0,0.0227
431.25,0.1163
431.5,-0.0107
431.75,-0.0121
432.0,-0.0481
432.25,-0.0138
432.5,-0.0045
432.75,0.0133
433.0,-0.0023
433.25,-0.0034
433.5,-0.0712
433.75,0.1594
434.0,-0.0048
434.25,-0.0045
434.5,0.002
434.75,-0.0215
435.0,-0.0027
435.25,0.0029
435.5,-0.1142
435.75,0.0021
436.0,0.0103
436.25,0.0695
436.5,0.148
436.75,0.0038
437.0,0.0008
437.25,0.0442
437.5,0.0964
437.75,0.0077
438.0,0.7505
438.25,0.139
438.5,0.0144
438.75,0.0209
439.0,0.1449
439.25,0.4006
439.5,0.0914
439.75,0.0098
440.0,0.1555
440.25,-0.0122
440.5,0.0114
440.75,0.0444
441.0,0.0158
441.25,-0.0253
441.5,0.08
441.75,-0.0125
442.0,-0.0438
442.25,0.0125
442.5,0.068
442.75,-0.0611
443.0,-0.0093
443.25,-0.0157
443.5,-0.1303
443.75,0.6074
444.0,-0.0178
444.25,0.0122
444.5,0.0017
444.75,0.1426
445.0,0.178
445.25,0.0775
445.5,0.0151
445.75,0.0247
446.0,-0.0005
446.25,-0.0015
446.5,0.0047
446.75,0.0056
447.0,0.0093
447.25,0.485
447.5,0.0053
447.75,-0.005
448.0,-0.0083
448.25,0.0
448.5,0.0753
448.75,-0.0145
449.0,-0.0036
449.25,-0.0251
449.5,0.1263
449.75,0.1307
450.0,0.0172
450.25,-0.0492
450.5,0.0708
450.75,0.0629
451.0,0.0025
451.25,-0.0086
451.5,0.0937
451.75,-0.0008
452.0,0.0421
452.25,-0.0066
452.5,0.0197
452.75,0.2607
453.0,0.022
453.25,0.0128
453.5,0.0059
453.75,0.0851
454.0,0.0029
454.25,-0.101
454.5,0.0286
454.75,0.0308
455.0,0.1609
455.25,0.0686
455.5,-0.1077
455.75,0.769
456.0,0.0104
456.25,0.0673
456.5,0.0187
456.75,0.0075
457.0,0.0788
457.25,0.0148
457.5,0.0869
457.75,-0.0018
458.0,0.1302
458.25,0.0859
458.5,-0.0049
458.75,0.076
459.0,0.0034
459.25,0.0038
459.5,0.0691
459.75,0.1499
460.0,0.064
460.25,0.0897
460.5,0.0255
460.75,-0.0192
461.0,0.1183
461.25,0.0224
461.5,0.0109
461.75,0.0061
462.0,0.0907
462.25,0.1085
462.5,0.0225
462.75,-0.0097
463.0,0.0154
463.25,0.1494
463.5,0.2903
463.75,0.0222
464.0,0.0158
464.25,0.0341
464.5,-0.0227
464.75,0.0752
465.0,0.0155
465.25,0.555
465.5,0.0373
465.75,0.0021
466.0,0.0103
466.25,0.0252
466.5,-0.0081
466.75,-0.0042
467.0,0.0016
467.25,0.0026
467.5,0.0245
467.75,0.4713
468.0,0.0862
468.25,0.0018
468.5,0.0714
468.75,0.0158
469.0,0.1333
469.25,0.0477
469.5,0.0233
469.75,0.0851
470.0,0.0398
470.25,0.0467
470.5,0.0015
470.75,-0.0048
471.0,0.0013
471.25,0.011
471.5,0.6061
471.75,0.1554
472.0,0.0115
472.25,0.0138
472.5,0.2719
472.75,0.0008
473.0,0.0521
473.25,-0.003
473.5,0.0656
473.75,0.0292
474.0,0.0452
474.25,0.0654
474.5,0.0788
474.75,0.0106
475.0,0.0682
475.25,0.153
475.5,-0.0121
475.75,-0.0097
476.0,0.006
476.25,-0.0032
476.5,0.4492
476.75,-0.0081
477.0,0.1574
477.25,-0.0126
477.5,0.0776
477.75,0.0003
478.0,0.0192
478.25,0.0043
478.5,0.012
478.75,0.1295
479.0,0.0499
479.25,0.013
479.5,0.013
479.75,0.0749
