time,ax,ay,az
7.07,1.726159,1.265773,12.313903
7.08,1.738985,1.385139,12.504665
7.09,2.015342,1.565851,12.568504
7.10,2.007688,1.207936,12.683555
7.11,2.091594,1.719496,12.850708
7.12,1.760716,1.626341,12.686085
7.13,1.673979,1.376191,12.272903
7.14,1.424606,1.583828,11.948799
7.15,1.207699,1.417888,11.404969
7.16,0.858337,1.316242,11.510661
7.17,0.814234,1.244692,11.102723
7.18,0.604186,1.021557,10.790250
7.19,0.551436,0.638068,10.141822
7.20,0.274333,0.649867,10.290520
7.21,0.136736,0.338176,10.136706
7.22,0.218736,0.492088,10.157955
7.23,-0.012034,0.482108,9.937019
7.24,0.188462,0.083674,9.927581
7.25,0.174124,0.087158,10.021911
7.26,0.188149,0.011577,9.812131
7.27,0.080023,0.024852,9.831580
7.28,-0.023368,0.100272,9.934245
7.29,0.049765,-0.023639,10.091897
7.30,0.084691,0.091898,10.016148
7.31,-0.025343,0.129247,10.052545
7.32,0.204795,0.123965,9.910154
7.33,0.117421,-0.150395,10.110025
7.34,-0.056280,0.143214,9.656421
7.35,0.279666,0.146636,10.182788
7.36,0.068285,0.151273,10.200408
7.37,-0.071881,-0.059452,9.962567
7.38,-0.037476,-0.135997,10.014628
7.39,0.243358,-0.168986,9.892250
7.40,0.286414,-0.188051,9.867679
7.41,0.191066,-0.059260,9.810934
7.42,0.230672,0.036389,9.889020
7.43,0.220691,0.086885,9.973128
7.44,0.143780,-0.132569,9.953485
7.45,0.118595,-0.083188,10.172219
7.46,0.145960,-0.095125,9.907516
7.47,0.171468,-0.162760,9.684413
7.48,-0.003976,-0.001958,10.122414
7.49,0.174619,-0.050237,9.720628
7.50,0.263483,-0.080094,9.812587
7.51,0.065243,-0.057247,9.928276
7.52,0.053870,-0.029308,9.947956
7.53,0.149988,-0.033212,9.686500
7.54,0.016075,-0.208963,9.783655
7.55,-0.062865,-0.003036,9.680141
7.56,0.233885,-0.081970,9.973770
7.57,0.042936,-0.166550,10.051673
7.58,0.100039,-0.087830,9.714203
7.59,0.025268,-0.075898,10.023903
7.60,0.252235,0.011528,10.014060
7.61,0.201828,-0.244627,9.790713
7.62,0.070861,0.039358,9.604644
7.63,-0.041653,-0.117160,9.731442
7.64,0.058368,-0.180726,9.797286
7.65,0.168364,-0.184194,10.095650
7.66,0.122408,-0.239491,9.862440
7.67,0.112571,-0.327529,9.737223
7.68,0.124472,-0.036374,9.898047
7.69,0.189594,0.121249,9.695159
7.70,0.092868,-0.309121,9.947666
7.71,0.151128,-0.227367,9.737928
7.72,-0.022184,-0.021196,9.757383
7.73,0.401713,-0.114698,9.925631
7.74,0.060079,-0.006698,10.117213
7.75,0.117352,-0.116416,10.178981
7.76,0.159564,-0.171047,9.724812
7.77,0.040852,-0.125422,9.785963
7.78,0.089536,-0.380914,9.940750
7.79,0.086423,-0.228823,10.031285
7.80,-0.024502,0.025839,9.563755
7.81,0.135953,0.058909,9.878019
7.82,-0.116544,0.088633,9.796650
7.83,0.289630,-0.023021,9.594538
7.84,0.172309,-0.342313,9.675741
7.85,0.151603,-0.143295,9.782493
7.86,-0.135822,0.096497,9.869246
7.87,-0.024949,0.137069,10.001171
7.88,0.234372,0.110705,9.908663
7.89,0.563215,-0.076167,9.990721
7.90,0.205766,-0.199509,9.860812
7.91,0.184099,-0.042409,9.757377
7.92,0.119855,-0.030491,9.829338
7.93,-0.047718,0.160934,9.951423
7.94,0.170462,0.005791,9.997591
7.95,-0.084105,-0.014107,9.831306
7.96,-0.100290,-0.001820,9.720903
7.97,-0.110956,0.042835,9.896937
7.98,0.155792,0.075528,9.915823
7.99,0.028607,-0.081088,10.020442
8.00,0.044348,-0.115569,9.751786
8.01,0.027107,0.181278,9.752267
8.02,-0.109455,-0.174683,9.950563
8.03,-0.058212,0.224155,9.786597
8.04,-0.055557,-0.196331,9.779614
8.05,-0.153142,-0.031939,10.017078
8.06,-0.048437,0.160004,9.648482
8.07,-0.121126,0.048507,10.127212
8.08,0.074505,-0.104528,9.752492
8.09,0.081047,0.109490,9.958516
8.10,-0.156962,0.071107,9.820852
8.11,-0.040775,0.041755,9.872981
8.12,0.214101,-0.002718,9.797104
8.13,-0.129755,0.072321,9.952715
8.14,0.035710,0.010803,9.783066
8.15,-0.006228,0.376767,9.750374
8.16,0.108875,0.059634,10.083346
8.17,0.009829,0.047211,9.832481
8.18,-0.080707,0.030498,9.732657
8.19,-0.024229,0.311960,9.617500
8.20,-0.025728,-0.094939,10.086203
8.21,-0.049705,0.147691,9.746634
8.22,-0.200157,0.078435,10.111440
8.23,0.104194,-0.061294,9.877500
8.24,0.079936,0.013359,9.840540
8.25,-0.176340,0.151582,9.843189
8.26,-0.090065,0.011481,10.128517
8.27,-0.083865,0.147774,9.510246
8.28,-0.198445,0.325297,9.846036
8.29,-0.286415,0.139196,9.777770
8.30,-0.145534,-0.055022,9.783936
8.31,-0.110416,0.018208,9.833542
8.32,-0.243100,0.085747,9.774232
8.33,-0.051335,0.077647,9.836715
8.34,0.064637,0.137825,9.805945
8.35,0.023904,0.156492,9.624217
8.36,-0.094504,0.325828,9.860376
8.37,-0.302209,0.116636,9.906102
8.38,0.002564,-0.022511,9.728835
8.39,-0.067614,0.252637,10.065101
8.40,-0.036018,0.263930,9.989447
8.41,0.143737,0.138211,9.919493
8.42,-0.189122,0.078470,9.916669
8.43,-0.436564,0.180234,9.803303
8.44,-0.219333,0.077469,9.957758
8.45,-0.035815,-0.146834,10.016749
8.46,-0.092018,0.164312,9.908847
8.47,-0.242121,0.200405,9.714765
8.48,-0.267491,0.262709,9.787933
8.49,-0.140443,-0.001658,9.872688
8.50,-0.248069,0.109247,9.908546
8.51,-0.036591,0.107744,9.779305
8.52,-0.148850,0.083991,9.709692
8.53,-0.175026,0.083110,10.009729
8.54,-0.190939,0.069219,9.636714
8.55,-0.068425,0.085473,9.653954
8.56,-0.094822,0.144118,9.598847
8.57,-0.075516,0.196728,9.651455
8.58,-0.077831,-0.045515,9.957091
8.59,-0.107688,0.019425,9.960694
8.60,-0.222460,-0.015839,9.769929
8.61,-0.185472,-0.038309,9.848702
8.62,-0.144412,-0.169715,9.776673
8.63,0.151663,0.021701,9.610197
8.64,-0.257015,0.070859,10.086543
8.65,-0.144313,-0.010754,9.967410
8.66,-0.081012,0.001285,9.823508
8.67,-0.127862,0.047068,9.653013
8.68,0.038866,0.160694,9.740299
8.69,-0.125471,-0.064491,9.673807
8.70,-0.114931,-0.160161,9.783371
8.71,0.012738,-0.035827,9.812066
8.72,0.134138,0.195701,9.719892
8.73,0.087722,-0.174919,9.563011
8.74,-0.095509,0.037204,10.064104
8.75,-0.082887,0.093039,9.797865
8.76,-0.069074,-0.334744,9.827547
8.77,-0.054668,-0.006450,9.703531
8.78,-0.171487,0.012172,9.543098
8.79,0.045268,-0.096536,9.749370
8.80,-0.039363,-0.145733,9.715326
8.81,-0.066077,-0.141961,9.860048
8.82,-0.208884,-0.112232,9.888842
8.83,-0.042948,-0.108962,9.872489
8.84,-0.268951,-0.128808,9.910873
8.85,-0.098351,-0.104540,10.038454
8.86,-0.075653,0.091917,9.864030
8.87,0.057834,-0.176984,10.002186
8.88,0.296269,-0.211579,9.978356
8.89,0.208057,0.185065,9.734095
8.90,0.409276,0.074061,10.107515
8.91,0.441275,0.124442,10.181944
8.92,0.662426,0.250058,10.559317
8.93,0.948150,0.399452,10.687654
8.94,0.863714,0.439363,11.194347
8.95,1.098823,0.704258,11.581405
8.96,1.517375,0.677073,11.946629
8.97,1.658343,0.905454,12.309511
8.98,1.864357,0.816245,12.093294
8.99,1.925688,1.344768,12.319070
9.00,1.927033,1.277866,12.951439
9.01,2.156929,1.439736,12.626615
9.02,1.719742,1.437410,12.356063
9.03,1.761847,1.425970,12.082354
9.04,1.527581,1.299399,11.763576
9.05,1.039376,1.252686,11.165096
9.06,0.893010,0.969313,10.991540
9.07,0.693677,0.804445,10.771207
9.08,0.649755,0.784372,10.413523
9.09,0.381005,0.566572,10.206690
9.10,0.292938,0.678533,10.470917
9.11,0.038711,0.425202,9.946778
9.12,0.430370,0.183878,9.928426
9.13,0.118787,0.145490,9.860893
9.14,0.144819,0.120686,9.868987
9.15,0.005654,0.040275,9.694506
9.16,-0.015056,0.039646,9.920854
9.17,0.289942,-0.013759,9.799624
9.18,-0.169826,-0.208096,9.552313
9.19,0.094816,-0.311064,9.714574
9.20,-0.082064,-0.104037,9.703779
9.21,0.016996,0.005702,9.696186
9.22,-0.008568,-0.104717,9.797179
9.23,-0.047891,0.089272,9.814032
9.24,0.077061,-0.061452,9.796866
9.25,-0.233043,0.111085,9.771384
9.26,0.039494,0.090984,9.735349
9.27,0.068659,0.083760,9.421629
9.28,-0.081571,-0.181757,9.831154
9.29,0.265080,-0.030078,9.790082
9.30,0.014010,0.119901,9.583320
9.31,0.058597,0.011226,9.759954
9.32,0.017674,0.050500,9.810881
9.33,0.080493,-0.177096,9.883654
9.34,0.248692,0.225211,9.790645
9.35,0.389804,-0.094474,9.763766
9.36,0.183742,-0.233274,9.850850
9.37,0.225955,-0.030459,9.674985
9.38,0.302426,-0.276309,9.775253
9.39,0.127360,-0.106933,9.630434
9.40,0.287055,0.336526,9.872948
9.41,0.195142,-0.009301,9.492859
9.42,0.119456,-0.127258,9.834423
9.43,0.147729,0.056456,9.726539
9.44,-0.106825,-0.042538,9.866938
9.45,0.157228,0.184353,9.636531
9.46,-0.045569,-0.005512,9.782518
9.47,-0.027014,0.161524,9.817862
9.48,0.235143,0.028689,9.931650
9.49,0.143567,0.527548,9.815751
9.50,0.368797,0.339970,10.181151
9.51,0.510839,0.342634,10.008558
9.52,0.675801,0.423550,10.397611
9.53,0.739103,0.509033,10.544443
9.54,1.177420,0.617469,11.190973
9.55,1.297411,0.760436,11.466195
9.56,1.599155,1.209964,11.808741
9.57,1.619654,1.095448,12.256481
9.58,1.916168,1.050172,12.251785
9.59,2.181945,1.291012,12.541014
9.60,2.204725,1.639811,12.520197
9.61,1.951352,1.560707,12.443288
9.62,1.865618,1.597482,12.478321
9.63,1.634871,1.734917,12.340763
9.64,1.454524,1.442323,11.683244
9.65,1.124094,1.517449,11.525340
9.66,1.033675,1.239695,11.117830
9.67,0.901090,1.248485,10.807401
9.68,0.534010,0.982687,10.523223
9.69,0.454630,0.850514,10.217552
9.70,0.311397,0.834997,9.587073
9.71,0.369045,0.696318,10.173863
9.72,0.100790,0.473166,9.769915
9.73,0.058230,0.340962,9.771519
9.74,-0.005500,0.511966,9.734734
9.75,-0.060831,0.329904,9.631422
9.76,0.125954,0.165813,9.760458
9.77,0.037452,0.099876,9.712591
9.78,0.054063,0.276124,9.614193
9.79,0.195717,0.148947,9.733245
9.80,0.198646,0.102530,9.706699
9.81,-0.162344,0.126524,9.840803
9.82,0.109515,0.146144,9.523132
9.83,0.055482,0.093129,9.598059
9.84,-0.030348,0.239536,9.812455
9.85,0.060993,0.241816,9.621489
9.86,-0.188886,0.150310,9.584739
9.87,0.190387,0.247273,9.628754
9.88,0.073238,0.079096,9.697451
9.89,-0.095819,0.156586,9.698190
9.90,-0.065693,0.189829,9.682620
9.91,-0.203276,0.186999,9.568248
9.92,-0.040028,0.169929,9.820734
9.93,-0.063733,0.130927,9.898420
9.94,-0.168263,0.285110,9.445562
9.95,0.080525,-0.019528,9.495815
9.96,0.137129,0.021530,9.854022
9.97,-0.022739,0.009315,9.933743
9.98,-0.059436,-0.014166,9.416310
9.99,0.026260,-0.213551,9.829126
10.00,-0.031238,0.185509,9.945137
10.01,-0.161233,-0.106578,9.596561
10.02,-0.111333,0.033960,9.941066
10.03,-0.068675,-0.158372,9.699727
10.04,-0.000699,0.087930,9.777171
10.05,-0.022199,-0.075869,9.647205
10.06,0.016341,-0.107662,9.912908
10.07,-0.166461,0.069583,9.929792
10.08,0.137590,-0.010546,10.116712
10.09,0.120883,0.044147,10.169192
10.10,0.516830,0.187922,10.096647
10.11,0.286392,0.334493,10.708753
10.12,0.529351,0.229780,10.687565
10.13,1.022020,0.316962,10.846991
10.14,0.926198,0.563488,10.944261
10.15,1.131943,0.763408,11.205558
10.16,1.258547,1.019841,11.552922
10.17,1.776384,0.861386,11.930595
10.18,1.627457,1.088528,12.500654
10.19,1.929929,1.386180,12.536420
10.20,1.859508,1.572978,12.438375
10.21,1.852169,1.273509,12.450369
10.22,1.588112,1.320996,12.274074
10.23,1.742831,1.431170,12.176805
10.24,1.328548,1.252408,11.636847
10.25,0.975414,1.132312,11.474534
10.26,1.030678,1.127203,11.132851
10.27,0.595775,1.139967,10.660614
10.28,0.500788,0.644249,10.730072
10.29,0.400354,0.828650,10.242655
10.30,0.230282,0.435030,9.970555
10.31,-0.183769,0.414032,10.099677
10.32,0.097070,0.448954,9.896803
10.33,-0.043130,0.201177,9.885222
10.34,-0.099342,0.048992,9.623131
10.35,-0.090683,0.110526,9.879007
10.36,-0.281216,-0.041839,10.055779
10.37,-0.070759,0.008523,9.567509
10.38,-0.260570,-0.101699,9.790303
10.39,-0.132541,0.010659,9.629295
10.40,-0.079956,-0.269955,10.115453
10.41,0.030245,-0.230251,9.912720
10.42,-0.196602,-0.280905,9.779226
10.43,0.076547,-0.119911,9.568533
10.44,0.016744,-0.296703,9.603160
10.45,-0.147508,-0.195319,9.846494
10.46,-0.228007,-0.243728,9.552093
10.47,-0.267077,0.068657,9.557326
10.48,-0.059957,-0.225515,9.745768
10.49,-0.179680,-0.258460,9.764069
10.50,0.054188,-0.071462,9.799462
10.51,-0.169699,0.104197,9.685600
10.52,-0.194553,-0.108893,9.876837
10.53,-0.056650,-0.096151,9.628254
10.54,-0.165123,0.067040,9.837538
10.55,-0.079785,0.021377,9.780691
10.56,0.039592,-0.028944,9.835720
10.57,-0.062482,-0.145690,9.918031
10.58,-0.059765,-0.016749,9.689734
10.59,-0.047306,-0.230263,9.661866
10.60,-0.272652,-0.137174,9.518985
10.61,-0.019933,0.114210,9.473651
10.62,-0.045155,0.103562,9.732632
10.63,0.045484,0.004820,9.743180
10.64,0.013790,-0.274101,9.607152
10.65,-0.080314,-0.182377,9.638228
10.66,0.070701,-0.113659,9.974449
10.67,-0.085344,-0.047391,9.884773
10.68,-0.017552,-0.171445,9.586527
10.69,-0.081475,-0.045517,9.702225
10.70,0.014401,0.201586,9.822002
10.71,-0.083013,0.043103,9.678472
10.72,0.163092,0.026765,9.653977
10.73,0.210732,-0.116100,9.720865
10.74,0.076821,-0.185182,9.921942
10.75,0.160237,-0.130423,9.935681
10.76,-0.206062,-0.179137,9.668363
10.77,-0.188534,0.036776,9.836848
10.78,-0.053146,0.079162,9.772524
10.79,-0.006184,-0.077486,9.633323
10.80,-0.031476,0.061273,9.733945
10.81,-0.201298,0.224884,9.599607
10.82,0.137403,0.288507,9.940495
10.83,0.261172,0.150900,9.996086
10.84,0.159839,0.042214,9.722336
10.85,0.139828,0.156378,9.690025
10.86,0.040133,0.234491,9.929623
10.87,-0.084743,-0.164278,9.953329
10.88,0.028518,0.258593,9.628141
10.89,0.275860,0.019380,9.764526
10.90,-0.015702,0.024342,9.778099
10.91,-0.024743,0.049567,9.679542
10.92,0.166008,0.133995,9.842591
10.93,0.177214,-0.034539,9.691667
10.94,-0.062180,0.067652,9.715132
10.95,0.011340,0.167667,9.777691
10.96,-0.014412,0.133446,9.584524
10.97,0.057223,0.155273,9.506205
10.98,0.184288,0.072827,9.923784
10.99,-0.041714,0.196841,9.692700
11.00,0.188387,0.242020,10.096348
11.01,0.072615,0.236234,10.074647
11.02,0.342277,0.169141,9.728807
11.03,0.104035,0.231413,10.128307
11.04,0.056708,0.223942,9.933227
11.05,0.139786,0.441013,9.712750
11.06,0.032760,0.266165,9.442765
11.07,-0.139906,0.109261,9.901694
11.08,0.048884,0.010169,9.810864
11.09,0.049117,0.087643,9.868003
11.10,-0.109174,0.078324,9.776706
11.11,0.075073,0.178419,9.649734
11.12,-0.162383,0.031682,9.751222
11.13,0.045679,0.257195,9.911065
11.14,0.118260,-0.054433,9.763654
11.15,0.102188,-0.085644,9.763938
11.16,0.042632,0.091757,9.602812
11.17,0.082999,0.004350,9.829423
11.18,0.000366,-0.048268,9.662113
11.19,0.096830,0.023319,9.947504
11.20,0.103467,0.005227,9.717262
11.21,-0.010685,0.094456,9.779762
11.22,0.130202,0.015222,10.125242
11.23,0.130068,0.021232,9.780485
11.24,0.079246,0.081413,9.762845
11.25,0.390096,0.199602,9.907631
11.26,0.082947,0.250115,9.576823
11.27,0.066464,0.086936,10.002987
11.28,0.049307,0.091701,9.968137
11.29,-0.016616,0.037950,9.903517
11.30,0.181987,0.112852,9.358407
11.31,0.016994,0.096983,9.795987
11.32,0.030735,0.204207,9.655204
11.33,0.033727,-0.186685,9.991879
11.34,-0.020567,0.006589,9.982957
11.35,-0.113310,0.070129,9.891012
11.36,0.040345,0.020907,9.669343
11.37,0.199661,-0.094056,10.048064
11.38,0.117348,-0.142734,9.803227
11.39,0.279718,0.104466,10.093773
11.40,0.181191,-0.088622,9.879249
11.41,0.152471,-0.213883,9.914117
11.42,0.313925,0.093997,9.779786
11.43,0.074657,0.040808,10.042262
11.44,0.092087,-0.033623,9.931525
11.45,0.081245,-0.134870,10.049401
11.46,0.265880,-0.044091,9.873298
11.47,0.078835,0.110103,9.842899
11.48,-0.001446,-0.234746,9.933839
11.49,0.144591,-0.233788,10.053508
11.50,-0.026246,-0.126473,9.994921
11.51,0.133270,-0.059262,9.872950
11.52,0.116381,-0.120426,9.594603
11.53,0.041378,0.011589,9.969077
11.54,0.129314,0.060572,9.655208
11.55,-0.119882,-0.041029,9.862525
11.56,0.075375,-0.011465,9.842408
11.57,-0.002612,-0.050135,9.661113
11.58,0.393428,-0.085542,9.912730
11.59,0.065633,-0.245623,10.163156
11.60,-0.027712,-0.217279,9.818753
11.61,-0.124673,-0.259356,9.970700
11.62,0.194192,-0.118188,10.194225
11.63,-0.007685,-0.075404,9.986140
11.64,-0.063909,-0.279882,9.776034
11.65,0.068106,-0.099730,9.900425
11.66,0.102381,-0.215709,9.935476
11.67,0.097124,-0.240996,10.069817
11.68,0.020029,-0.189506,10.039959
11.69,0.033351,-0.250453,9.483109
11.70,0.038664,-0.044484,9.751917
11.71,0.047746,-0.138485,9.862868
11.72,0.054914,-0.021290,9.731408
11.73,0.131808,-0.172877,9.356405
11.74,0.003788,-0.168629,9.773692
11.75,-0.104450,0.104822,9.875626
11.76,-0.027193,-0.314537,9.803435
11.77,0.077144,0.034835,9.738239
11.78,-0.231110,0.079958,9.884443
11.79,-0.233813,-0.025719,9.927488
11.80,0.086698,-0.156059,9.814661
11.81,0.155575,0.056286,10.073109
11.82,-0.181976,-0.151853,9.889936
11.83,-0.021373,-0.195996,9.760626
11.84,-0.084610,-0.155720,9.725976
11.85,-0.071156,-0.175148,9.854358
11.86,-0.006338,-0.217692,10.040807
11.87,-0.201240,0.031951,9.770356
11.88,-0.182000,-0.191005,9.969830
11.89,-0.088264,-0.098482,9.900369
11.90,-0.072477,-0.264711,10.166899
11.91,-0.192998,-0.084103,9.943186
11.92,0.034091,-0.222669,9.791494
11.93,-0.113484,-0.221596,9.993022
11.94,-0.116630,-0.088865,9.998408
11.95,-0.034648,0.055433,9.835688
11.96,-0.086511,-0.014057,9.728964
11.97,0.027066,-0.001174,9.967611
11.98,-0.187743,-0.073089,9.902091
11.99,-0.245630,-0.092886,9.681504
12.00,-0.117236,0.047328,9.930066
12.01,-0.074855,-0.110090,9.805854
12.02,-0.232899,0.062814,9.683439
12.03,-0.252363,0.116264,9.846906
12.04,-0.065678,-0.127680,10.076378
12.05,-0.180105,-0.104655,10.066455
12.06,-0.264983,-0.081368,10.030417
12.07,0.023757,-0.186450,9.936099
12.08,-0.169191,-0.061250,9.982340
12.09,0.043421,0.156755,9.913251
12.10,-0.092208,-0.119387,9.745233
12.11,-0.061207,0.170595,9.773659
12.12,-0.122797,-0.034978,9.815901
12.13,-0.416758,0.276148,10.097562
12.14,-0.235158,-0.053972,10.052562
12.15,-0.114316,0.015890,9.751084
12.16,-0.055832,-0.070801,9.910172
12.17,-0.314610,-0.038931,9.846751
12.18,-0.106411,0.209255,9.881808
12.19,-0.234662,0.110596,9.828871
12.20,-0.071727,0.181975,10.101096
12.21,-0.101982,-0.094612,9.902023
12.22,-0.010087,0.146447,9.935290
12.23,0.029177,-0.044239,9.936770
12.24,-0.043180,-0.083830,9.761820
12.25,0.005689,0.109453,9.921227
12.26,-0.138782,0.112208,10.055063
12.27,0.242966,0.094990,10.112813
12.28,-0.241019,0.178314,9.746226
12.29,-0.156931,0.200459,9.694589
12.30,0.015834,0.275222,9.916152
12.31,-0.000620,-0.040972,10.062986
12.32,-0.030969,0.284912,9.958279
12.33,-0.006820,0.333128,10.003399
12.34,-0.336182,0.065659,9.717932
12.35,0.106366,-0.088488,9.828486
12.36,-0.106910,-0.052399,9.601293
12.37,0.069068,0.059849,9.888973
12.38,-0.322361,0.358376,9.606090
12.39,-0.045356,0.119892,10.095800
12.40,-0.141479,0.044695,10.127036
12.41,-0.002831,0.037174,9.929173
12.42,-0.030978,-0.038891,9.697831
12.43,-0.022560,0.224947,9.962287
12.44,-0.190938,0.108859,10.170048
12.45,-0.068005,0.371544,9.976443
12.46,-0.080018,0.194355,10.075795
12.47,0.003878,0.217718,9.842019
12.48,0.066063,0.087980,9.788005
12.49,-0.031627,-0.015230,9.900073
12.50,-0.199797,0.009282,9.640261
12.51,-0.030663,-0.052019,10.226966
12.52,0.272893,0.219482,9.929526
12.53,0.160269,0.061761,10.031292
12.54,-0.390949,0.219749,9.845290
12.55,-0.023146,0.119051,9.693818
12.56,0.084426,0.064713,10.109412
12.57,-0.045938,-0.043537,9.752384
12.58,-0.075828,0.129892,9.958603
12.59,-0.049090,0.064359,9.971928
12.60,0.052997,0.195943,9.920654
12.61,-0.146860,-0.000626,9.801434
12.62,0.138645,0.157568,9.892427
12.63,-0.004156,0.280436,9.784562
12.64,-0.100410,0.118512,10.038767
12.65,0.160436,0.185902,10.019686
12.66,-0.138986,0.171342,9.960926
12.67,0.011660,0.348712,9.923921
12.68,0.057290,0.193268,10.360137
12.69,0.452152,0.272482,9.974392
12.70,0.208898,0.238538,10.070146
12.71,0.161002,0.221136,10.449828
12.72,0.513399,0.258400,10.649298
12.73,0.835739,0.662997,11.111168
12.74,1.101319,0.514236,11.359701
12.75,1.523202,0.862122,11.608449
12.76,1.661271,0.967350,12.008972
12.77,1.736376,1.172240,12.311634
12.78,1.785637,1.135970,12.784251
12.79,2.204688,1.219991,12.684697
12.80,2.008154,1.449999,12.608948
12.81,1.936712,1.424438,12.676263
12.82,1.854323,1.327079,12.121633
12.83,1.581182,1.681383,12.237302
12.84,1.460115,1.288131,12.088932
12.85,1.251336,1.163456,11.684859
12.86,1.129979,1.125870,11.306529
12.87,0.775314,1.159106,11.043136
12.88,0.477623,0.593656,10.833867
12.89,0.279282,0.838954,10.654078
12.90,0.373959,0.441680,10.341523
12.91,0.266808,0.448572,10.104165
12.92,0.128015,0.218368,9.732213
12.93,0.096178,0.439662,10.130683
12.94,0.172294,0.135116,10.025555
12.95,0.276789,-0.028254,9.949804
12.96,0.007647,-0.027984,9.817175
12.97,0.107659,-0.017305,10.039972
12.98,0.210266,-0.033121,9.863905
12.99,0.001818,-0.020663,9.892263
13.00,0.093454,-0.086821,9.887534
13.01,0.091452,-0.261298,9.957214
13.02,-0.060571,-0.143506,9.732566
13.03,0.117758,-0.034632,9.971395
13.04,0.102004,-0.191298,9.791027
13.05,0.165411,-0.032787,9.795267
13.06,-0.043155,-0.111706,10.014543
13.07,0.100824,-0.143173,9.750628
13.08,0.265674,0.025086,10.012928
13.09,0.349285,-0.327641,9.902743
13.10,0.253601,-0.200674,9.657088
13.11,-0.041383,0.027955,10.078158
13.12,0.153754,0.099628,9.929842
13.13,0.041292,0.154557,9.940850
13.14,0.132862,-0.113251,10.025942
13.15,0.005534,-0.063625,10.094065
13.16,-0.108129,-0.019511,9.911555
13.17,0.055319,0.036625,9.969059
13.18,0.182430,-0.077350,9.933822
13.19,0.129220,-0.002078,9.833064
13.20,0.141843,-0.056100,9.658584
13.21,0.118170,-0.046427,9.909545
13.22,0.139359,-0.216889,10.071689
13.23,0.152857,-0.143553,9.959479
13.24,0.054748,-0.163914,9.727540
13.25,0.095950,-0.240755,10.029795
13.26,0.293391,-0.292946,9.831981
13.27,0.099360,-0.141990,9.581605
13.28,0.085484,-0.118912,10.016230
13.29,0.090784,-0.070333,9.740732
13.30,0.050462,-0.011387,10.122027
13.31,0.022868,-0.049836,10.033630
13.32,0.099374,-0.096373,9.842395
13.33,0.014291,-0.166691,9.942042
13.34,0.060741,0.059708,10.224248
13.35,-0.009021,-0.042557,10.038349
13.36,0.113563,-0.061748,9.955215
13.37,0.196341,-0.004009,10.365188
13.38,0.142137,-0.031774,10.038067
13.39,-0.010777,0.042524,10.193911
13.40,0.390926,0.103531,10.110386
13.41,0.456597,0.218285,10.181207
13.42,0.480176,0.431472,10.598791
13.43,0.883563,0.520022,10.915849
13.44,0.842654,0.791938,11.267618
13.45,1.372238,0.900064,11.357142
13.46,1.475869,1.145223,11.982338
13.47,1.425423,1.133229,12.078125
13.48,1.891437,1.277925,12.524562
13.49,1.932089,1.282365,12.729045
13.50,1.950218,1.540599,12.597207
13.51,1.885496,1.428495,12.461174
13.52,1.841161,1.356786,12.651357
13.53,1.619069,1.700962,12.310448
13.54,1.232796,1.312700,11.902936
13.55,1.365555,1.425150,11.751262
13.56,0.940572,1.149185,11.220908
13.57,0.655730,1.253755,10.809289
13.58,0.410161,1.124673,10.482494
13.59,0.474353,0.890934,10.382188
13.60,0.097513,0.838626,10.329074
13.61,0.173184,0.564565,10.284568
13.62,0.018126,0.722986,10.000413
13.63,-0.022400,0.453783,10.104033
13.64,-0.123495,0.183576,9.863336
13.65,-0.086240,0.244059,9.758372
13.66,-0.024239,0.175969,9.669448
13.67,-0.006017,0.134751,9.772278
13.68,-0.134772,-0.054099,9.660088
13.69,-0.056101,0.178225,10.115685
13.70,0.057605,-0.042342,9.893642
13.71,-0.251869,-0.183445,9.817122
13.72,-0.056182,0.076276,10.070240
13.73,-0.172438,0.026219,9.645627
13.74,-0.187467,0.013713,9.807587
13.75,-0.032533,-0.254708,10.105608
13.76,-0.131910,0.016258,9.804364
13.77,-0.215039,0.098185,10.165961
13.78,0.087432,0.043456,9.932269
13.79,0.036555,0.166381,10.003991
13.80,-0.308018,0.287146,10.006922
13.81,-0.255267,0.181883,9.819135
13.82,-0.009221,0.242736,9.749434
13.83,-0.116625,0.252070,9.800495
13.84,0.095724,-0.004122,9.677360
13.85,-0.012185,0.169770,9.805172
13.86,-0.051900,0.235217,9.812678
13.87,-0.212026,0.062027,10.048700
13.88,-0.031847,0.017889,9.894239
13.89,-0.245123,0.174815,10.141054
13.90,0.063701,-0.068084,9.507347
13.91,-0.042639,-0.021895,9.639276
13.92,-0.191719,0.028430,9.761028
13.93,0.005999,0.163713,10.022950
13.94,0.183378,0.139449,9.805615
13.95,-0.102154,0.244124,9.628703
13.96,0.006891,0.021802,9.823204
13.97,-0.083031,0.034671,9.728509
13.98,0.022858,0.243349,9.761784
13.99,-0.102906,0.125390,10.327406
14.00,0.170617,0.204089,10.127180
14.01,0.301047,0.125674,10.374703
14.02,0.672105,0.473439,10.560717
14.03,0.435622,0.731735,10.809770
14.04,0.840567,0.548122,11.038207
14.05,1.268891,0.932128,11.446676
14.06,1.325146,0.947634,11.871199
14.07,1.552562,0.887940,12.327025
14.08,1.649662,1.128324,12.505921
14.09,1.752859,1.238249,12.361337
14.10,1.686339,1.404869,12.724745
14.11,1.791514,1.548149,12.596370
14.12,1.635425,1.734911,12.281423
14.13,1.594022,1.315130,12.147318
