time,ax,ay,az
7.03,2.942344,2.241027,14.848166
7.04,2.800093,2.294457,14.162302
7.05,2.240228,2.240415,13.652264
7.06,1.910782,2.187343,12.910146
7.07,1.749572,2.295331,11.963375
7.08,1.335407,1.949914,11.419070
7.09,1.148974,1.472020,10.740940
7.10,0.816904,1.632808,10.803822
7.11,0.691585,1.428741,10.405126
7.12,0.313348,1.259711,10.222143
7.13,0.304504,1.118909,9.875289
7.14,0.182393,0.929452,9.872876
7.15,-0.008901,0.781726,9.907050
7.16,-0.099438,0.730468,9.848774
7.17,0.138207,0.475560,9.941793
7.18,-0.006388,0.325733,9.997361
7.19,-0.098669,0.715895,10.228305
7.20,0.006468,0.194533,9.905063
7.21,0.151113,0.232363,10.062567
7.22,-0.257844,-0.008215,9.789362
7.23,-0.162230,0.145583,9.670490
7.24,-0.091024,-0.012173,9.855203
7.25,0.197884,0.021333,9.680429
7.26,0.059518,0.179559,9.905761
7.27,0.120865,0.094496,9.794037
7.28,-0.104812,0.092809,9.629288
7.29,-0.099117,-0.198920,10.145504
7.30,0.092162,0.224754,9.826765
7.31,0.048577,-0.146779,9.672308
7.32,0.110547,0.172465,10.026859
7.33,0.025240,0.105035,9.798637
7.34,0.084145,0.045584,10.052782
7.35,0.072688,-0.132119,9.796989
7.36,0.149928,-0.016917,9.823432
7.37,0.156251,-0.097017,9.946916
7.38,-0.132231,-0.042263,9.981161
7.39,-0.204849,-0.080833,10.005158
7.40,0.187625,-0.300449,9.884455
7.41,0.212454,0.073966,9.970462
7.42,-0.050119,-0.075077,10.000270
7.43,-0.148483,-0.128073,9.923377
7.44,0.088834,-0.141538,9.874729
7.45,0.190811,-0.035528,9.691753
7.46,0.296888,-0.189872,9.977361
7.47,0.145101,-0.357147,9.898753
7.48,0.040410,-0.041392,9.834304
7.49,-0.020392,-0.031486,10.070449
7.50,0.089823,-0.121069,9.691005
7.51,0.054096,-0.237992,10.120397
7.52,-0.030348,-0.092490,9.886433
7.53,0.338653,-0.281608,9.933314
7.54,0.308254,-0.231612,9.832855
7.55,0.231479,-0.200679,9.654060
7.56,-0.014343,-0.011342,9.867185
7.57,0.199652,-0.157910,9.932864
7.58,0.174580,-0.169682,9.979931
7.59,0.151589,0.117328,9.856786
7.60,0.248984,-0.075991,9.576796
7.61,0.175691,-0.078409,9.667150
7.62,0.188552,-0.164004,10.169488
7.63,0.176363,-0.191505,9.728463
7.64,0.140895,-0.382357,10.080409
7.65,-0.114088,-0.003534,9.749044
7.66,0.109807,-0.065529,9.853459
7.67,0.032736,-0.140119,9.965709
7.68,-0.054513,-0.134129,9.762520
7.69,0.300356,-0.028120,10.099418
7.70,0.305370,-0.301573,9.886261
7.71,0.260233,-0.184102,9.939320
7.72,0.126872,-0.247742,9.836471
7.73,0.257326,0.103359,9.965283
7.74,0.095588,-0.001749,10.093211
7.75,0.117256,-0.368533,9.852911
7.76,-0.039628,-0.283023,10.112553
7.77,0.137785,-0.114202,9.783864
7.78,0.095843,-0.151755,9.975548
7.79,-0.069376,-0.250530,9.936131
7.80,0.079039,0.145418,9.717125
7.81,0.073755,-0.046612,9.895725
7.82,0.297069,-0.023124,9.865881
7.83,0.186610,-0.158959,9.744454
7.84,0.078526,0.015103,9.913065
7.85,0.104763,-0.112718,9.882462
7.86,0.077881,-0.096413,9.850850
7.87,0.045806,0.015711,9.850435
7.88,-0.062238,-0.248139,9.846452
7.89,0.046945,0.144090,9.806587
7.90,-0.027116,-0.020389,9.876647
7.91,-0.090343,0.116918,9.765922
7.92,0.118268,-0.160111,10.227017
7.93,0.101070,-0.135770,9.656746
7.94,-0.163079,-0.157889,9.771177
7.95,0.033895,0.018739,9.781227
7.96,0.165605,0.004674,10.136708
7.97,0.171166,-0.049688,9.665279
7.98,0.165899,-0.104667,9.908910
7.99,0.047604,-0.121695,9.883523
8.00,-0.056016,0.040811,9.895530
8.01,-0.078495,0.011088,10.023237
8.02,0.104754,0.010137,10.024119
8.03,0.129204,0.309937,9.799036
8.04,0.270497,0.154163,9.905589
8.05,0.296874,0.365642,9.647178
8.06,0.219677,0.209466,9.973343
8.07,0.184483,0.375577,9.932470
8.08,0.427031,0.426119,10.148976
8.09,0.661117,0.330387,10.134752
8.10,0.821822,0.821981,10.704778
8.11,1.029292,0.765698,10.784863
8.12,1.419502,1.016551,11.522878
8.13,1.649003,0.993464,11.912950
8.14,1.971350,1.229263,12.633255
8.15,2.421088,1.314969,13.631433
8.16,2.651996,1.737025,14.268681
8.17,3.004155,1.790078,15.000877
8.18,3.220095,1.949211,15.584315
8.19,3.184132,2.203201,15.599134
8.20,3.306759,2.291136,16.034879
8.21,3.486936,2.328714,15.499925
8.22,3.034949,2.119422,15.465935
8.23,2.701514,2.226032,14.764214
8.24,2.451050,2.174061,14.047188
8.25,2.355060,2.333165,13.544621
8.26,2.011936,2.186312,12.871091
8.27,1.650573,1.891258,12.197161
8.28,1.483822,1.904820,11.514332
8.29,0.720678,1.600078,11.020765
8.30,0.830247,1.613290,10.699542
8.31,0.753045,1.255546,10.388695
8.32,0.254655,1.351866,10.224106
8.33,0.207008,1.172504,10.043222
8.34,0.058224,1.203365,10.046282
8.35,-0.035086,0.934979,9.646960
8.36,-0.021331,0.654929,9.824462
8.37,0.151353,0.691034,9.630648
8.38,0.174937,0.327361,9.852666
8.39,-0.102900,0.296421,10.037857
8.40,0.154812,0.382418,9.738108
8.41,-0.076888,0.026359,9.820042
8.42,0.124391,0.234670,9.906497
8.43,-0.100591,0.079758,9.509760
8.44,-0.076051,0.185124,9.724930
8.45,-0.049706,0.020670,9.847898
8.46,0.286497,0.182888,9.390152
8.47,0.006046,0.120094,9.657854
8.48,-0.181934,0.274489,9.947609
8.49,0.018419,0.098031,9.932794
8.50,-0.141945,-0.002734,9.843667
8.51,-0.157832,0.053194,9.913660
8.52,0.009555,-0.084480,9.819160
8.53,-0.096041,0.120008,9.865696
8.54,-0.066516,0.136752,9.742647
8.55,-0.098322,0.357104,9.801954
8.56,-0.059545,-0.018940,9.696113
8.57,-0.048755,0.018421,9.960440
8.58,-0.331883,-0.023692,9.995481
8.59,-0.019036,0.065643,9.974565
8.60,-0.216327,0.080726,9.723161
8.61,-0.270902,0.023195,9.645689
8.62,-0.104061,0.154583,9.956920
8.63,-0.086083,-0.055235,9.853221
8.64,-0.178375,0.131685,9.822010
8.65,0.005688,0.072480,9.686238
8.66,-0.253865,0.000917,9.833483
8.67,-0.140295,-0.040936,9.620898
8.68,-0.160195,0.282559,9.860558
8.69,-0.094041,-0.112161,9.963791
8.70,-0.053323,0.016183,9.998056
8.71,-0.205965,-0.115003,9.867870
8.72,0.003766,0.183942,9.574167
8.73,-0.073619,0.070795,9.794254
8.74,-0.306147,-0.122242,10.065167
8.75,-0.311983,0.015540,9.642995
8.76,-0.076178,-0.020082,9.755311
8.77,-0.098875,-0.117927,9.960491
8.78,-0.082341,0.030239,9.848003
8.79,-0.070777,-0.018706,10.107840
8.80,-0.037760,-0.044082,9.657036
8.81,0.051560,-0.079393,9.620098
8.82,-0.192746,-0.026876,9.929074
8.83,-0.197236,-0.055151,9.589313
8.84,-0.184916,-0.079487,9.728235
8.85,-0.016101,-0.167219,9.745645
8.86,0.101630,0.109426,9.898934
8.87,-0.096461,-0.223208,9.838961
8.88,-0.341786,-0.048968,9.816027
8.89,-0.242895,-0.141630,9.694780
8.90,-0.135167,0.105246,9.920310
8.91,-0.098875,-0.216794,10.312922
8.92,-0.077661,-0.198856,9.845191
8.93,-0.020698,-0.229019,9.761479
8.94,-0.059379,-0.075603,9.564945
8.95,0.107335,-0.280723,9.656527
8.96,-0.096302,-0.174675,9.714993
8.97,-0.115234,-0.376583,9.669214
8.98,0.049147,-0.090247,9.740961
8.99,-0.189147,-0.179672,9.991296
9.00,0.045347,-0.298509,9.916149
9.01,0.014346,0.010286,9.718489
9.02,-0.012200,-0.276699,9.570755
9.03,0.199533,-0.023685,9.926343
9.04,-0.062290,-0.202732,9.731451
9.05,0.263032,0.074542,9.495825
9.06,-0.007853,-0.026493,9.836500
9.07,-0.130664,-0.235952,9.879591
9.08,0.034321,-0.223341,9.395612
9.09,-0.099898,-0.038695,9.619055
9.10,-0.057672,-0.140676,9.718292
9.11,0.083430,-0.127115,9.835860
9.12,0.105661,0.048497,9.660107
9.13,-0.032511,-0.191174,9.615105
9.14,0.163746,-0.087322,9.832711
9.15,0.187212,0.019539,9.664655
9.16,0.223664,0.005538,9.805431
9.17,0.117772,-0.107057,9.573265
9.18,0.220724,-0.118734,9.538895
9.19,-0.165781,-0.288708,9.833313
9.20,0.024496,-0.202617,9.762293
9.21,-0.038740,-0.033321,9.855460
9.22,0.082186,-0.083577,9.651139
9.23,0.001801,-0.053406,9.613784
9.24,0.052849,0.067079,9.915008
9.25,0.300974,-0.195224,9.510712
9.26,0.056983,-0.076089,9.898560
9.27,0.129148,-0.020004,9.907667
9.28,0.053670,-0.121961,9.842661
9.29,0.092579,0.139582,9.625419
9.30,0.086067,0.082170,9.606873
9.31,0.140893,0.013346,9.691264
9.32,0.228577,0.199274,9.538864
9.33,0.287967,-0.190432,9.585041
9.34,0.128866,-0.006000,9.809462
9.35,0.163780,0.044391,9.809640
9.36,-0.043858,-0.103815,9.571334
9.37,0.084800,0.047507,9.812487
9.38,0.209164,-0.115904,9.781000
9.39,0.201116,0.105183,9.928360
9.40,0.123347,0.154639,9.796246
9.41,0.204958,0.065703,9.864371
9.42,0.158002,-0.184058,9.782576
9.43,0.243547,-0.072563,9.852602
9.44,0.134516,0.116301,9.534854
9.45,0.057272,0.056060,9.697658
9.46,0.140300,-0.264896,9.708908
9.47,-0.251748,0.212270,9.679916
9.48,0.145674,0.084142,9.775873
9.49,-0.338396,-0.026076,9.802242
9.50,-0.107835,0.195926,9.768058
9.51,0.152641,-0.000616,9.688094
9.52,0.155064,0.002063,9.609602
9.53,-0.042516,0.131489,9.865960
9.54,0.010621,0.305835,9.761079
9.55,0.259523,0.290370,9.569285
9.56,0.035845,0.141934,9.684562
9.57,0.361837,0.157276,9.467416
9.58,0.091104,0.199576,9.716243
9.59,0.138837,-0.043655,9.683343
9.60,0.282329,0.186842,9.630528
9.61,0.102353,0.023587,9.932648
9.62,-0.035429,0.151789,9.548806
9.63,0.069806,0.087933,9.809438
9.64,0.076722,0.176789,10.016571
9.65,-0.084849,0.131986,9.861151
9.66,0.046052,-0.250029,9.705832
9.67,-0.014572,0.140874,9.551405
9.68,0.183064,0.196886,9.519425
9.69,0.073859,0.173508,9.652449
9.70,0.033251,0.107602,9.613851
9.71,0.051846,0.316636,9.609273
9.72,0.088686,0.156354,9.664316
9.73,0.133179,0.170672,9.695689
9.74,-0.063625,0.242404,9.777950
9.75,-0.071539,0.159244,9.536758
9.76,0.183061,0.006395,9.614577
9.77,-0.001993,-0.180260,9.687792
9.78,-0.125602,0.053034,9.682845
9.79,0.094554,0.199318,9.967393
9.80,0.093730,0.063121,9.742901
9.81,-0.148777,0.198901,9.484590
9.82,0.059188,0.117657,9.769156
9.83,0.116623,0.251218,9.787135
9.84,0.069950,0.057861,9.693368
9.85,0.097501,0.145842,9.541167
9.86,-0.150235,0.146687,9.957339
9.87,0.054594,0.262244,9.561610
9.88,-0.024870,-0.126846,9.804096
9.89,-0.049930,0.018677,9.739802
9.90,0.109023,0.171087,9.796128
9.91,0.178615,0.250207,9.951207
9.92,0.212971,0.088806,9.791121
9.93,0.151970,0.020045,9.634535
9.94,-0.022420,0.141079,9.867857
9.95,0.029639,0.149420,9.624946
9.96,0.075912,-0.003129,9.736492
9.97,-0.004966,0.074438,9.532869
9.98,-0.007192,0.171163,9.569560
9.99,0.072617,0.250990,9.721745
10.00,-0.036666,0.107833,9.766426
10.01,-0.120350,0.018564,9.476915
10.02,-0.085816,0.001298,9.785238
10.03,0.036789,0.069180,9.601277
10.04,-0.042074,-0.017085,9.895545
10.05,-0.004712,0.014068,9.667518
10.06,0.031824,-0.141090,9.559901
10.07,-0.096557,0.136092,9.728249
10.08,0.036246,-0.161719,9.589803
10.09,-0.011904,-0.081995,9.896179
10.10,-0.208331,-0.023540,9.719064
10.11,0.110216,0.198745,9.698229
10.12,-0.125564,-0.095555,9.802803
10.13,-0.266584,-0.129051,9.579758
10.14,-0.195719,-0.119014,9.540483
10.15,-0.194951,0.143074,9.778668
10.16,-0.067919,-0.395571,9.568114
10.17,-0.108219,-0.179166,9.568703
10.18,-0.116010,0.269999,9.840627
10.19,0.000078,0.016686,9.798066
10.20,-0.029736,-0.180167,9.550724
10.21,-0.024989,-0.041514,9.642546
10.22,-0.000299,-0.012084,9.608113
10.23,0.046466,0.104323,9.993259
10.24,-0.246246,0.254631,9.889359
10.25,0.013816,0.121331,9.735028
10.26,-0.131297,0.062060,9.927647
10.27,0.235134,0.286252,9.743003
10.28,0.364145,0.187129,9.971884
10.29,0.662370,0.241129,10.278129
10.30,0.893041,0.263659,10.605925
10.31,1.030135,0.411978,10.905041
10.32,1.239096,0.631278,11.434942
10.33,1.680609,0.748631,11.995543
10.34,1.899313,1.087688,12.631044
10.35,2.302625,1.071332,13.331887
10.36,2.740879,1.003378,14.032123
10.37,2.833560,1.415433,14.779750
10.38,3.213033,1.633062,15.332631
10.39,3.334688,1.749065,15.646152
10.40,3.186046,2.113658,15.572966
10.41,3.371036,1.940092,15.480100
10.42,3.201717,2.170958,15.334098
10.43,2.915027,2.081301,14.958019
10.44,2.534131,2.062839,14.119412
10.45,2.203513,1.918801,13.323555
10.46,1.902725,1.932242,12.694759
10.47,1.692833,1.740522,11.836392
10.48,1.190539,1.723314,11.596007
10.49,1.065114,1.528163,10.958906
10.50,0.609052,1.285623,10.464545
10.51,0.520675,1.355161,10.257311
10.52,0.386825,1.124661,10.011040
10.53,0.533887,0.861958,10.136827
10.54,-0.024598,0.784435,9.840540
10.55,0.245217,0.620165,9.839120
10.56,0.036377,0.403409,9.867807
10.57,0.034205,0.408434,9.667376
10.58,-0.022309,0.233342,9.789802
10.59,0.004037,0.117377,9.797229
10.60,-0.074778,-0.026991,9.539802
10.61,0.114970,0.074433,9.792575
10.62,-0.115031,0.146451,9.751237
10.63,0.076395,-0.034376,9.776581
10.64,-0.135091,0.330075,9.764252
10.65,-0.062733,0.119040,9.796488
10.66,-0.181537,0.159680,9.948401
10.67,0.004511,0.093082,9.597027
10.68,0.126268,0.217615,9.715251
10.69,-0.053391,-0.099210,9.857481
10.70,-0.064624,-0.310382,9.832491
10.71,-0.171583,-0.053720,9.830492
10.72,-0.062127,0.070575,10.152696
10.73,-0.222486,0.026134,9.854199
10.74,-0.137597,0.045760,9.927581
10.75,0.002496,0.176208,9.727295
10.76,0.136925,0.068681,9.632318
10.77,0.319137,0.123904,9.728367
10.78,-0.084949,-0.079499,9.873096
10.79,0.161104,-0.093010,9.831432
10.80,0.021559,0.237266,9.831991
10.81,-0.022392,0.060740,9.746591
10.82,0.051124,-0.021189,9.725335
10.83,0.010098,-0.016109,9.753560
10.84,0.019368,-0.014696,9.881243
10.85,-0.039435,-0.017268,9.898598
10.86,-0.154775,-0.081703,9.641106
10.87,-0.168819,-0.103460,9.889796
10.88,0.098204,0.057345,9.693058
10.89,-0.010014,0.013579,9.850902
10.90,-0.044994,0.221397,9.759475
10.91,0.030873,0.127328,10.006661
10.92,0.128524,0.127423,9.730023
10.93,0.058016,0.009637,9.814665
10.94,-0.039158,0.087306,9.875691
10.95,0.189873,0.147953,9.669525
10.96,0.235319,0.193161,9.782793
10.97,0.108207,0.098308,9.756786
10.98,0.168685,0.241198,9.723292
10.99,0.203804,0.114555,9.734784
11.00,0.193239,0.210392,9.953149
11.01,0.134108,0.057879,9.714792
11.02,0.134935,-0.099683,9.879011
11.03,0.128135,0.150949,9.844883
11.04,-0.063342,0.206453,9.606389
11.05,0.154907,0.188873,9.875778
11.06,-0.089481,0.170659,9.606331
11.07,-0.019825,0.078079,9.893285
11.08,0.234174,0.022761,9.735475
11.09,0.180699,0.185187,9.808784
11.10,0.260392,0.169312,9.627544
11.11,0.051236,0.049741,9.827008
11.12,-0.052599,0.248844,9.940778
11.13,0.058549,0.008190,9.699161
11.14,0.101272,0.042292,9.728263
11.15,0.100027,0.306630,9.878044
11.16,0.228002,0.212201,9.882673
11.17,0.049911,0.062496,9.475870
11.18,0.136698,0.137206,10.099940
11.19,-0.023103,0.118343,9.892908
11.20,0.150535,-0.232868,9.917605
11.21,0.097718,-0.015537,9.801065
11.22,0.008100,0.083577,9.562534
11.23,0.070394,0.043135,9.917867
11.24,0.077090,0.111649,9.745399
11.25,0.067152,0.213431,9.901794
11.26,0.312392,0.035042,9.796127
11.27,0.088159,-0.057715,9.861199
11.28,0.070726,0.103618,9.720485
11.29,-0.151798,0.020737,9.951109
11.30,-0.007625,0.036375,9.664828
11.31,0.067775,0.015144,10.146684
11.32,0.016587,0.314126,10.146718
11.33,0.264121,-0.228925,10.063082
11.34,0.077834,-0.011871,10.014166
11.35,0.251433,0.028983,9.824853
11.36,0.103302,-0.069676,10.001095
11.37,0.099328,0.126624,9.825398
11.38,0.083055,0.110781,9.622452
11.39,0.092904,0.001977,10.051469
11.40,0.297332,-0.030272,10.000130
11.41,-0.188758,-0.016730,9.838776
11.42,-0.152178,-0.021366,9.672702
11.43,0.021134,-0.023674,9.763221
11.44,0.086261,-0.042278,9.591384
11.45,0.165433,0.005170,9.979707
11.46,0.137396,0.059907,9.623979
11.47,0.032424,-0.183399,9.889640
11.48,0.198632,-0.167062,9.732403
11.49,0.197694,-0.255932,9.651813
11.50,0.093792,0.052826,9.885948
11.51,0.184773,-0.026026,9.806867
11.52,0.099437,-0.000239,9.971960
11.53,-0.003271,-0.237088,9.678158
11.54,0.145155,0.144105,9.750602
11.55,0.071927,-0.147543,9.523354
11.56,0.055981,-0.058532,9.552807
11.57,0.229674,0.019740,10.111347
11.58,-0.244148,-0.205120,10.152283
11.59,-0.123188,-0.155955,9.874533
11.60,-0.098594,-0.072418,9.747181
11.61,-0.002868,0.245653,9.821694
11.62,0.006991,-0.064228,9.986729
11.63,-0.146560,0.089494,9.793360
11.64,-0.087166,0.038725,9.899581
11.65,-0.075551,-0.064252,9.865457
11.66,0.319306,-0.229337,9.788533
11.67,0.237259,0.014566,9.795416
11.68,-0.031749,-0.294084,9.911057
11.69,-0.029377,0.076372,9.734128
11.70,-0.127072,-0.092839,9.935028
11.71,-0.221569,-0.435613,9.806651
11.72,-0.010034,-0.158769,9.891381
11.73,-0.119133,-0.039239,10.068175
11.74,-0.012880,-0.145307,9.851740
11.75,-0.197881,-0.029371,10.004926
11.76,-0.100174,-0.214376,9.626150
11.77,0.006716,-0.264831,9.812113
11.78,0.031312,-0.110491,9.882889
11.79,0.037411,-0.089389,10.149609
11.80,-0.168810,-0.122925,9.607884
11.81,0.098316,0.082479,9.871987
11.82,-0.088407,-0.145098,10.094996
11.83,0.103929,0.022939,9.791268
11.84,0.059182,0.030120,9.889470
11.85,-0.055638,-0.118500,9.997272
11.86,0.142531,-0.032307,10.029806
11.87,0.322905,0.197917,10.309165
11.88,0.484562,0.518881,10.286002
11.89,0.564287,0.450371,10.606549
11.90,0.976579,0.288979,10.649457
11.91,1.166836,0.253176,10.972270
11.92,1.306317,0.858837,11.525869
11.93,1.748179,0.915750,11.979523
11.94,2.228248,1.229613,12.878810
11.95,2.569295,1.157278,13.476430
11.96,2.504106,1.475389,14.154767
11.97,2.815875,1.699920,14.974000
11.98,3.318720,1.698476,15.271777
11.99,3.148167,1.837753,15.882884
12.00,3.161234,2.006048,15.827466
12.01,3.212677,2.154926,15.938499
12.02,3.182681,2.143841,15.379338
12.03,2.902370,2.284830,14.996290
12.04,2.556886,2.100733,14.278803
12.05,2.232528,1.951584,13.640656
12.06,1.886042,2.271978,12.833778
12.07,1.523916,1.858523,11.917397
12.08,1.578202,1.736536,11.708384
12.09,1.044963,1.653332,11.074557
12.10,0.858584,1.514414,10.822484
12.11,0.478052,1.299536,10.530593
12.12,0.340408,1.183354,10.129453
12.13,0.141392,1.024926,9.977585
12.14,-0.193472,0.903651,10.112622
12.15,-0.115206,0.464505,9.926466
12.16,-0.219751,0.851640,10.069654
12.17,-0.308409,0.501702,9.896700
12.18,-0.205652,0.497675,10.056002
12.19,0.081598,0.186017,9.967570
12.20,-0.092070,0.232070,9.946628
12.21,0.062651,0.157611,9.853194
12.22,-0.045896,0.375326,9.937943
12.23,-0.002744,0.098697,10.072526
12.24,-0.205226,0.237786,9.898177
12.25,-0.034106,0.052898,9.980416
12.26,-0.009010,0.065752,9.912837
12.27,-0.164869,0.083562,9.924083
12.28,-0.027553,0.262934,10.148199
12.29,-0.025629,-0.119962,10.075435
12.30,-0.158262,-0.051630,9.918569
12.31,-0.225673,-0.126995,9.937724
12.32,-0.231549,-0.022747,9.809673
12.33,-0.077476,0.011803,9.883941
12.34,-0.046914,-0.082924,9.951683
12.35,-0.179453,0.024371,10.027650
12.36,-0.079253,-0.127701,10.013640
12.37,-0.011974,-0.006624,9.753625
12.38,-0.004155,0.260883,10.045858
12.39,0.110082,0.166361,9.896799
12.40,0.079379,0.141303,9.771182
12.41,-0.191640,-0.000884,10.096576
12.42,0.133004,-0.064479,10.114450
12.43,-0.130203,-0.016693,9.946611
12.44,0.061520,0.114726,10.009001
12.45,-0.053010,0.223748,10.017283
12.46,-0.107856,0.227255,10.105306
12.47,-0.272482,0.193799,10.011872
12.48,-0.073241,0.028526,9.724098
12.49,-0.236810,0.118639,10.191367
12.50,0.069420,0.075549,10.059192
12.51,0.138443,0.088145,9.838660
12.52,-0.136066,0.354684,9.765827
12.53,-0.001016,-0.103502,9.980616
12.54,-0.121071,0.077259,9.870941
12.55,-0.106173,0.248091,9.956040
12.56,0.065491,-0.076181,10.013847
12.57,-0.028734,0.019311,9.830385
12.58,0.188016,0.029708,9.753336
12.59,-0.075218,0.062833,9.963497
12.60,0.105984,-0.105640,9.834687
12.61,0.001182,0.153376,9.929681
12.62,0.088428,0.157790,9.721015
12.63,-0.057273,0.134571,9.873616
12.64,-0.006106,-0.035303,10.008842
12.65,-0.010564,0.074954,9.993395
12.66,-0.093580,-0.048066,9.797997
12.67,0.089640,0.015124,9.744600
12.68,0.091651,0.308504,9.910142
12.69,0.088263,0.056519,9.986245
12.70,0.204866,-0.102615,9.964177
12.71,0.197722,0.056297,9.835490
12.72,-0.017851,-0.132863,9.948616
12.73,0.075217,-0.119894,10.116966
12.74,-0.041108,-0.106364,9.935059
12.75,0.039759,-0.040202,9.677389
12.76,-0.031825,0.120069,9.934156
12.77,0.237694,0.071541,10.191528
12.78,0.090018,0.059389,9.724793
12.79,0.023244,-0.140738,9.908831
12.80,0.195616,-0.079302,9.872612
12.81,-0.205180,0.012848,9.917340
12.82,-0.183553,-0.100596,9.930717
12.83,0.156417,-0.063955,10.062712
12.84,0.070876,0.017123,9.914567
12.85,0.096301,-0.082906,10.081084
12.86,-0.090372,-0.019053,9.885354
12.87,0.068474,0.139918,9.852352
12.88,0.314065,-0.076755,9.807221
12.89,0.174841,0.080585,9.646037
12.90,0.098505,0.001513,9.938550
12.91,0.027563,-0.246219,10.187000
12.92,0.034914,-0.206796,9.963082
12.93,-0.171326,-0.178805,9.994551
12.94,0.116910,-0.185421,9.840047
12.95,0.189163,-0.097570,9.863120
12.96,-0.099762,-0.016689,10.034619
12.97,0.011443,0.056652,10.177419
12.98,-0.046690,-0.060309,10.103936
12.99,-0.022354,-0.153890,10.007768
13.00,0.101076,-0.353185,9.899354
13.01,-0.154412,-0.097535,9.923182
13.02,0.170372,-0.105381,9.787708
13.03,0.187950,-0.088761,9.689823
13.04,0.068066,0.140031,9.734171
13.05,-0.198892,0.034384,9.898241
13.06,-0.020301,-0.021808,9.849726
13.07,0.247575,-0.232749,9.684209
13.08,-0.233494,-0.179896,9.884021
13.09,0.058282,-0.130507,9.843971
13.10,-0.041615,-0.212712,9.723647
13.11,0.196414,-0.059893,9.835306
13.12,0.018614,-0.077154,9.841473
13.13,0.147744,-0.250362,9.799343
13.14,0.166649,0.024324,10.014662
13.15,0.318547,-0.106296,9.617768
13.16,0.073135,-0.325091,9.605399
13.17,0.141786,-0.122545,9.883098
13.18,-0.082489,-0.081176,9.895314
13.19,0.237510,0.003519,9.937655
13.20,0.002228,-0.151771,9.804809
13.21,0.024917,-0.009744,9.750946
13.22,0.088146,-0.084233,9.877613
13.23,-0.098232,-0.261866,9.815990
13.24,0.115160,-0.271030,10.094125
13.25,0.202091,0.036560,9.830739
13.26,0.119333,0.048640,9.867833
13.27,-0.108402,-0.052661,10.220976
13.28,0.065395,0.091736,9.846282
13.29,0.167186,0.042890,9.950533
13.30,-0.149419,0.002155,9.962269
13.31,-0.055325,-0.185047,9.973289
13.32,0.176451,0.136433,9.910520
13.33,0.101211,-0.002479,9.896221
13.34,0.115687,-0.108489,9.882214
13.35,0.286763,-0.137598,9.786604
13.36,0.117146,-0.021678,9.911885
13.37,0.137091,-0.247979,10.149384
13.38,0.380589,0.041676,10.033924
13.39,0.026734,-0.151412,9.906025
13.40,-0.046322,0.012940,9.982334
13.41,0.097742,-0.088497,9.739867
13.42,0.096032,-0.051770,9.824109
13.43,-0.022921,-0.104695,9.992302
13.44,-0.086643,-0.026604,10.066827
13.45,0.311487,0.226692,9.749725
13.46,0.070817,0.174259,9.788984
13.47,-0.058537,0.059884,10.161168
13.48,0.137809,0.025277,9.868465
13.49,0.014775,0.142854,10.109756
13.50,-0.000161,0.193417,9.883551
13.51,0.103691,-0.021513,9.890408
13.52,-0.107061,0.094116,9.816955
13.53,0.110481,-0.083482,9.999974
13.54,0.329978,0.309527,10.074387
13.55,0.205172,0.471576,9.769150
13.56,0.174722,0.293402,9.916048
13.57,0.257244,0.101319,10.177684
13.58,0.400396,0.515717,10.162900
13.59,0.588912,0.435222,10.307619
13.60,0.785115,0.580306,10.795442
13.61,1.193038,0.866130,11.182897
13.62,1.165691,0.966231,11.445218
13.63,1.797537,1.033497,12.120461
13.64,1.985892,1.179098,12.589105
13.65,2.413818,1.441723,13.350507
13.66,2.550020,1.546810,14.209876
13.67,3.119493,1.626435,14.850522
13.68,3.322170,1.871672,15.236741
13.69,3.421603,2.086951,15.613260
13.70,3.168549,2.136538,15.682094
13.71,3.399950,2.072329,15.774995
13.72,3.209290,2.413325,15.092214
13.73,2.749462,1.984987,14.697874
13.74,2.658427,2.244608,13.922842
13.75,2.382487,2.174586,13.523490
13.76,2.062451,2.186263,12.492656
13.77,1.673789,2.127660,12.079714
13.78,1.361247,2.064312,11.720041
13.79,1.206796,1.694998,11.242834
13.80,0.918780,1.690657,10.379221
13.81,0.210938,1.477770,10.394217
13.82,0.341611,1.082584,10.016136
13.83,0.222958,1.354258,9.853901
13.84,-0.071122,0.800287,9.918687
13.85,0.074535,0.881591,10.053012
13.86,0.159118,0.749982,9.933075
13.87,-0.158427,0.622947,9.730549
13.88,-0.012806,0.432240,9.918913
13.89,-0.179633,0.507207,9.500146
13.90,-0.161084,0.150735,9.705344
13.91,0.089965,0.272516,9.693154
13.92,-0.156820,0.166069,9.817822
13.93,-0.039083,0.115069,9.777109
13.94,-0.320962,0.218134,9.784476
13.95,0.125798,0.272590,9.778656
13.96,-0.026238,0.083670,9.805111
13.97,-0.121070,0.203944,9.876461
13.98,-0.030524,0.104522,9.820621
13.99,-0.269031,-0.018160,9.758781
14.00,0.041926,0.049948,9.853712
14.01,-0.138852,0.037955,9.912003
14.02,-0.124335,-0.016007,9.717382
14.03,-0.158597,0.113164,9.785792
14.04,-0.168909,0.084333,9.955660
14.05,-0.015384,-0.140120,9.637493
14.06,-0.067431,-0.152773,10.043427
14.07,-0.019208,0.091042,9.602178
14.08,-0.097635,-0.063096,9.740203
14.09,-0.034042,0.065613,9.654424
14.10,-0.144820,0.117675,10.092660
