time,ax,ay,az
7.04,0.084729,0.341697,9.802952
7.05,0.048941,0.408641,9.660043
7.06,0.042922,0.219435,9.851854
7.07,0.121594,0.355659,9.874562
7.08,-0.044331,0.147816,9.950624
7.09,-0.063034,-0.082772,9.729857
7.10,-0.047546,0.229395,9.848907
7.11,-0.146744,0.196708,9.949896
7.12,-0.139091,0.197563,9.777217
7.13,0.034371,0.181071,9.886305
7.14,-0.124632,0.128555,9.990744
7.15,-0.096404,0.081540,9.643220
7.16,-0.015701,0.074586,9.855352
7.17,-0.037517,0.046230,9.943091
7.18,0.069467,0.042547,9.790503
7.19,0.006697,-0.078208,9.963058
7.20,-0.058710,-0.037895,9.886632
7.21,0.086245,0.039139,9.998982
7.22,0.070188,-0.133781,9.879132
7.23,-0.097616,-0.121613,10.004976
7.24,0.038819,0.005995,9.848554
7.25,-0.035205,0.016351,9.680599
7.26,-0.033969,-0.004450,9.753095
7.27,0.178226,-0.175675,9.916839
7.28,0.041894,0.133088,9.913671
7.29,0.017801,-0.111757,9.781531
7.30,0.045211,-0.068006,9.991801
7.31,0.111520,-0.109134,9.774745
7.32,-0.011431,0.090146,9.855101
7.33,0.005293,0.014411,9.851084
7.34,0.103301,-0.062627,9.673352
7.35,-0.067598,-0.073656,9.794083
7.36,0.135858,-0.021117,10.041890
7.37,-0.069004,-0.140447,9.710347
7.38,0.042493,-0.015410,9.863796
7.39,-0.063083,-0.094806,9.684540
7.40,-0.017084,-0.014279,9.705398
7.41,0.173741,-0.021808,9.655919
7.42,0.155912,-0.112841,9.890127
7.43,0.166803,-0.234117,9.707545
7.44,-0.038969,-0.094046,9.920088
7.45,-0.004974,-0.194502,9.738854
7.46,0.108366,-0.076331,9.803425
7.47,0.140371,-0.107051,9.830394
7.48,0.021055,-0.137287,9.626191
7.49,0.040470,-0.197424,9.806858
7.50,-0.002059,-0.002170,9.820090
7.51,0.222668,-0.136538,9.897701
7.52,0.053463,0.085106,9.686341
7.53,0.095306,-0.103070,9.699174
7.54,0.100726,-0.080217,9.845408
7.55,0.183603,-0.107458,9.919262
7.56,0.019962,-0.085289,9.717335
7.57,0.190511,-0.026981,9.651621
7.58,-0.004472,-0.027600,9.742017
7.59,0.191741,-0.258564,9.670899
7.60,-0.038200,-0.049847,9.810545
7.61,0.091082,-0.079317,9.661312
7.62,0.229785,-0.116769,9.865108
7.63,0.155715,0.017064,9.787595
7.64,0.133699,0.020234,9.865253
7.65,0.016072,-0.047415,9.521016
7.66,0.040988,-0.162809,9.586029
7.67,0.207031,-0.214017,9.889603
7.68,0.136855,-0.057310,9.686869
7.69,0.169758,-0.007694,9.610663
7.70,0.103794,-0.277300,9.735507
7.71,0.074588,-0.026412,9.778480
7.72,0.157579,-0.131775,9.736909
7.73,0.115999,-0.253942,9.797970
7.74,0.080545,-0.069276,9.782873
7.75,-0.020200,-0.031459,9.776087
7.76,0.167901,-0.129480,9.881354
7.77,0.125349,-0.182909,9.743539
7.78,0.040096,0.041904,9.739034
7.79,0.181282,-0.145096,9.822104
7.80,0.104688,0.004803,9.795516
7.81,0.104394,-0.205163,9.648387
7.82,0.152074,-0.046826,9.727880
7.83,0.132801,-0.044925,9.779330
7.84,0.100647,-0.001712,9.675235
7.85,0.059822,0.052345,9.678409
7.86,0.231268,-0.127552,9.591585
7.87,0.011451,-0.016036,9.440854
7.88,0.127328,-0.162138,9.690122
7.89,0.058357,-0.158050,9.738654
7.90,0.098780,-0.088987,9.614777
7.91,0.158340,-0.004787,9.860495
7.92,0.031932,0.101882,9.616425
7.93,0.102129,0.121781,9.810733
7.94,0.072286,-0.049935,9.759730
7.95,-0.003265,0.008334,9.933877
7.96,0.145629,0.064801,9.768606
7.97,0.098763,0.056083,9.568371
7.98,0.003941,-0.013202,9.816811
7.99,0.123784,0.011945,9.879506
8.00,-0.034268,0.002531,9.530899
8.01,0.026641,0.000142,9.770404
8.02,-0.008707,-0.005071,9.790893
8.03,0.082381,0.018052,9.681948
8.04,-0.019480,0.000485,9.459403
8.05,0.076169,-0.052627,9.670371
8.06,0.059625,0.112388,9.640227
8.07,-0.021389,0.089767,9.849679
8.08,0.151561,0.203576,9.686209
8.09,-0.057889,0.087880,9.652204
8.10,-0.114447,0.029709,9.633151
8.11,0.063309,0.017566,9.722744
8.12,-0.180579,0.075942,9.694224
8.13,0.107282,0.120704,9.607911
8.14,-0.007346,0.061057,9.711677
8.15,-0.133049,-0.032997,9.627920
8.16,-0.098149,0.029315,9.422790
8.17,-0.156354,0.093504,9.747191
8.18,0.001679,0.154717,9.736081
8.19,-0.138394,-0.020140,9.697112
8.20,0.004675,0.122956,9.631269
8.21,-0.063087,0.122249,9.666688
8.22,-0.079893,0.071023,9.754204
8.23,-0.004229,0.062560,9.607477
8.24,0.001845,0.052742,9.755008
8.25,0.040627,0.124812,9.519947
8.26,-0.104680,0.205353,9.682639
8.27,-0.059239,0.212449,9.666792
8.28,-0.110489,0.027881,9.762881
8.29,-0.049361,0.103766,9.569119
8.30,-0.127326,-0.056081,9.578433
8.31,-0.101575,0.128558,9.518371
8.32,-0.103672,0.167808,9.599557
8.33,-0.049103,0.245592,9.680185
8.34,-0.074669,-0.023333,9.473276
8.35,-0.036646,0.031954,9.607191
8.36,-0.087862,0.129696,9.710987
8.37,-0.127740,-0.012389,9.638050
8.38,-0.068017,0.129530,9.654292
8.39,-0.158555,0.164020,9.494601
8.40,-0.041407,0.009864,9.633650
8.41,-0.111432,0.120925,9.644972
8.42,-0.073783,0.011060,9.624185
8.43,-0.073984,0.215563,9.654297
8.44,0.035205,0.119330,9.606569
8.45,-0.063614,0.048646,9.590348
8.46,-0.089392,-0.002356,9.530451
8.47,-0.151635,0.124467,9.730356
8.48,-0.032935,0.198413,9.508732
8.49,-0.119506,0.024313,9.645687
8.50,-0.220576,0.046935,9.809713
8.51,-0.114674,0.017837,9.737044
8.52,-0.084160,0.198184,9.676350
8.53,-0.165252,-0.083364,9.648909
8.54,-0.109400,0.167610,9.609685
8.55,-0.105719,0.029887,9.530862
8.56,-0.104407,0.049507,9.594155
8.57,-0.000979,0.023043,9.675576
8.58,-0.204372,0.064413,9.655616
8.59,0.063680,-0.018282,9.694082
8.60,-0.101111,0.119544,9.735749
8.61,-0.051409,0.117492,9.596517
8.62,-0.086824,-0.054464,9.630136
8.63,-0.234242,0.072192,9.419641
8.64,-0.179681,-0.015179,9.833773
8.65,-0.135978,0.011989,9.565382
8.66,-0.013306,0.124372,9.670559
8.67,-0.202207,-0.057067,9.562569
8.68,-0.158469,0.065483,9.558888
8.69,-0.075263,0.022450,9.577612
8.70,-0.048958,-0.035091,9.475459
8.71,-0.049600,0.004416,9.350618
8.72,-0.161869,-0.010459,9.713287
8.73,-0.209018,-0.128292,9.650576
8.74,-0.035988,-0.089378,9.503118
8.75,0.037697,-0.129591,9.638602
8.76,-0.102324,-0.073135,9.674522
8.77,-0.163933,0.051671,9.521555
8.78,-0.104321,-0.014259,9.630780
8.79,-0.035894,-0.180029,9.689024
8.80,-0.083478,-0.091835,9.443269
8.81,0.050418,-0.055673,9.639215
8.82,0.014584,-0.019076,9.621094
8.83,-0.041852,-0.134739,9.771493
8.84,-0.210063,-0.185573,9.637955
8.85,-0.106152,-0.094805,9.539979
8.86,-0.091606,-0.048304,9.550374
8.87,-0.104429,-0.078370,9.781070
8.88,-0.026317,-0.171059,9.542096
8.89,-0.021500,0.037169,9.635057
8.90,-0.169129,-0.113805,9.551478
8.91,0.032420,-0.092879,9.682328
8.92,-0.027365,-0.163582,9.686166
8.93,0.003284,-0.024120,9.569742
8.94,0.037616,-0.068671,9.530255
8.95,-0.079944,-0.090784,9.526806
8.96,0.085532,-0.209384,9.396088
8.97,-0.023099,-0.030777,9.577830
8.98,0.112686,-0.058545,9.574787
8.99,-0.076384,-0.038451,9.484121
9.00,0.113644,-0.116980,9.381252
9.01,-0.070279,-0.125976,9.584375
9.02,0.209395,-0.134346,9.596035
9.03,-0.067207,0.063001,9.601276
9.04,0.096902,-0.162003,9.461871
9.05,-0.013195,-0.212546,9.599609
9.06,0.076400,-0.146299,9.541153
9.07,0.019336,-0.157636,9.644555
9.08,-0.061368,-0.012503,9.459732
9.09,-0.194495,-0.219837,9.671357
9.10,0.233145,-0.154094,9.706471
9.11,0.041628,-0.091552,9.566231
9.12,-0.196492,-0.002709,9.594156
9.13,0.066358,-0.044281,9.631357
9.14,0.100424,0.031244,9.449592
9.15,-0.008895,-0.067353,9.502744
9.16,-0.005361,-0.107846,9.569016
9.17,0.052655,-0.019459,9.752522
9.18,0.153320,-0.193438,9.429475
9.19,0.067911,-0.216841,9.712126
9.20,0.179703,0.002234,9.528314
9.21,0.155798,-0.054679,9.543491
9.22,0.049576,0.010089,9.668053
9.23,-0.055267,-0.130587,9.747722
9.24,0.054654,0.045151,9.587206
9.25,0.117232,0.000884,9.660756
9.26,0.082141,-0.050237,9.451625
9.27,0.130247,-0.026062,9.490100
9.28,0.150615,-0.009707,9.407209
9.29,0.125962,-0.100734,9.490317
9.30,0.063319,-0.057662,9.597838
9.31,0.128685,0.005020,9.561983
9.32,0.267579,-0.050045,9.712949
9.33,-0.028910,-0.128118,9.745196
9.34,0.130695,0.018519,9.525576
9.35,0.239595,0.067313,9.470777
9.36,0.000279,0.091415,9.654283
9.37,0.175433,0.054006,9.664253
9.38,0.187107,0.082351,9.581523
9.39,-0.020948,0.101316,9.607537
9.40,0.154943,0.034071,9.591497
9.41,0.076885,-0.136490,9.437322
9.42,0.094274,0.131060,9.413974
9.43,0.073514,-0.028013,9.530390
9.44,0.204808,-0.041935,9.515055
9.45,0.090986,-0.034756,9.562524
9.46,0.062934,0.257151,9.521407
9.47,0.064213,0.098374,9.363920
9.48,0.072449,-0.015586,9.322760
9.49,0.013051,0.017540,9.607473
9.50,0.061210,0.076474,9.467218
9.51,0.107843,0.124082,9.510068
9.52,0.130111,0.107020,9.477284
9.53,0.193298,0.014198,9.441595
9.54,0.115352,0.117482,9.438750
9.55,0.057100,0.046645,9.634571
9.56,0.013045,0.182522,9.508541
9.57,0.116245,0.106293,9.595819
9.58,0.081944,0.043850,9.609154
9.59,0.083127,0.162300,9.563823
9.60,0.109306,0.140204,9.612308
9.61,0.128181,0.073686,9.533490
9.62,0.106431,0.171979,9.668412
9.63,0.069332,0.165558,9.614362
9.64,0.016885,0.212790,9.627671
9.65,0.029898,0.174624,9.438199
9.66,0.144612,0.101619,9.558416
9.67,0.040604,-0.015835,9.348647
9.68,-0.035542,0.134759,9.672327
9.69,0.162472,0.147341,9.469985
9.70,-0.008204,0.124008,9.483958
9.71,0.067407,-0.121293,9.395819
9.72,0.101204,0.173296,9.529073
9.73,0.059418,0.045188,9.506037
9.74,-0.141911,0.171923,9.715311
9.75,0.084691,0.251788,9.619161
9.76,0.156617,0.093933,9.481986
9.77,0.110410,0.147420,9.367059
9.78,-0.125501,0.112911,9.305563
9.79,0.211476,0.150051,9.431570
9.80,-0.067943,0.113768,9.401357
9.81,-0.051365,0.061401,9.569639
9.82,0.094200,0.027414,9.520600
9.83,0.064581,0.223887,9.537162
9.84,0.031450,0.128372,9.440888
9.85,-0.023889,0.156170,9.551352
9.86,0.124746,0.117906,9.394493
9.87,0.011723,0.160114,9.528107
9.88,-0.113821,0.006274,9.620381
9.89,0.106589,0.080340,9.501249
9.90,0.022099,0.109705,9.582610
9.91,0.090302,0.168114,9.341030
9.92,0.043450,0.273845,9.333495
9.93,0.185523,0.087773,9.572433
9.94,-0.034050,-0.002660,9.644930
9.95,-0.011399,-0.050472,9.516943
9.96,0.041480,-0.032348,9.755841
9.97,-0.043810,-0.027118,9.397552
9.98,0.041328,-0.202573,9.474481
9.99,-0.262025,-0.029896,9.557093
10.00,-0.035371,0.076091,9.590142
10.01,-0.041069,0.019344,9.485952
10.02,-0.047207,-0.012840,9.439070
10.03,-0.109420,-0.127376,9.607694
10.04,0.030079,0.080949,9.559679
10.05,-0.085857,0.032420,9.512598
10.06,-0.032508,-0.014961,9.597665
10.07,-0.054463,-0.195472,9.534892
10.08,-0.014344,-0.063797,9.535315
10.09,0.057308,0.004999,9.532419
10.10,-0.044256,-0.037018,9.468787
10.11,0.004870,-0.024253,9.459469
10.12,-0.053290,0.010545,9.500069
10.13,-0.107631,-0.036360,9.556804
10.14,-0.080542,-0.000932,9.367510
10.15,-0.093717,-0.124221,9.650269
10.16,-0.027088,-0.157991,9.558958
10.17,-0.065130,-0.024941,9.452151
10.18,-0.137846,-0.010942,9.722178
10.19,-0.092110,-0.025770,9.566989
10.20,-0.195741,-0.057755,9.432175
10.21,-0.086848,-0.094319,9.726533
10.22,-0.069287,-0.050616,9.709571
10.23,0.079300,-0.035089,9.489307
10.24,0.048104,-0.026908,9.555765
10.25,-0.135020,0.151386,9.552440
10.26,-0.026486,-0.124321,9.422209
10.27,-0.012901,0.215792,9.660052
10.28,-0.033845,-0.132447,9.732715
10.29,-0.010523,0.011529,9.739478
10.30,-0.003787,-0.099986,9.708438
10.31,0.199827,0.037518,9.837348
10.32,0.046172,0.111610,9.674926
10.33,0.140295,0.058351,10.023638
10.34,-0.051630,0.159017,9.826466
10.35,0.258260,0.075408,9.908214
10.36,0.332556,-0.023919,9.996174
10.37,0.202442,0.223475,10.076605
10.38,0.297216,0.211355,10.217409
10.39,0.427883,0.208124,10.315091
10.40,0.448055,0.252913,10.457352
10.41,0.538654,0.358811,10.471152
10.42,0.532182,0.302430,10.678305
10.43,0.755801,0.439163,10.658429
10.44,0.601266,0.545445,10.940789
10.45,0.913587,0.655411,11.030852
10.46,0.835199,0.641622,11.037901
10.47,0.833147,0.578618,11.038830
10.48,0.706372,0.619851,11.183681
10.49,0.877080,0.597330,11.094318
10.50,0.858581,0.618225,11.197733
10.51,0.637786,0.746915,11.170613
10.52,0.683338,0.669394,11.420983
10.53,0.804322,0.735007,10.989231
10.54,0.737343,0.635147,10.782595
10.55,0.672118,0.822841,10.908644
10.56,0.759332,0.683175,10.712254
10.57,0.557182,0.786616,10.713775
10.58,0.542834,0.628998,10.553563
10.59,0.476593,0.605979,10.486954
10.60,0.517211,0.749907,10.364981
10.61,0.286957,0.567192,10.464313
10.62,0.333916,0.462481,10.264307
10.63,0.187116,0.472998,10.284137
10.64,0.253843,0.591276,10.095606
10.65,0.293951,0.549024,10.107722
10.66,0.256319,0.392102,9.916690
10.67,0.103735,0.367556,10.047175
10.68,0.173564,0.437514,9.884142
10.69,0.089077,0.455581,9.716404
10.70,0.189678,0.312897,9.820998
10.71,0.050994,0.332625,9.733080
10.72,-0.192428,0.330102,9.687186
10.73,0.104128,0.406657,9.699072
10.74,-0.014259,0.118520,9.750812
10.75,-0.007112,0.136475,9.453617
10.76,0.036160,0.130888,9.622771
10.77,-0.108436,0.221434,9.720881
10.78,0.009271,0.121210,9.673955
10.79,0.045057,0.154658,9.534384
10.80,0.031432,0.129778,9.409180
10.81,-0.044787,0.112391,9.815767
10.82,0.083945,0.114758,9.627266
10.83,-0.073246,0.183984,9.798103
10.84,-0.041142,0.020697,9.727225
10.85,0.000654,0.084369,9.569615
10.86,0.038016,-0.002096,9.400234
10.87,-0.008589,0.112950,9.605671
10.88,0.118760,0.079553,9.649745
10.89,0.047261,0.181642,9.700171
10.90,0.032891,0.097039,9.545689
10.91,0.050864,0.063549,9.676275
10.92,0.091897,0.081165,9.677954
10.93,0.055721,0.240754,9.760515
10.94,-0.105137,-0.020684,9.632979
10.95,0.129915,0.056767,9.709684
10.96,0.055413,0.111848,9.696008
10.97,0.103663,0.059964,9.756486
10.98,0.019379,0.151921,9.588705
10.99,-0.091363,0.109784,9.365384
11.00,-0.124682,0.136244,9.650562
11.01,-0.015131,0.126461,9.652936
11.02,0.104518,0.109852,9.562069
11.03,0.169607,0.015672,9.528808
11.04,0.092497,0.133638,9.623941
11.05,-0.013358,-0.021145,9.671724
11.06,0.010487,0.066307,9.694560
11.07,0.184389,0.159093,9.458295
11.08,-0.027116,0.214778,9.513284
11.09,0.248015,0.306955,9.803410
11.10,0.231987,0.083893,9.673313
11.11,0.254615,0.047849,9.693852
11.12,0.116127,0.157502,9.562595
11.13,0.060080,0.263736,9.697308
11.14,0.117536,0.234937,9.662012
11.15,0.163235,0.027454,9.639559
11.16,0.039899,0.096732,9.557064
11.17,0.005167,0.173487,9.618236
11.18,0.071739,0.176298,9.904126
11.19,0.033748,0.147117,9.673819
11.20,0.195767,0.060706,9.789571
11.21,0.048031,0.139877,9.692813
11.22,0.105729,0.164026,9.683087
11.23,0.177337,0.011366,9.652545
11.24,0.201579,0.188416,9.852557
11.25,0.116255,0.157250,9.757149
11.26,0.130575,0.014269,9.642731
11.27,0.018613,0.143197,9.684130
11.28,0.181839,0.129685,9.832982
11.29,0.200978,0.128024,9.443388
11.30,-0.049949,0.181180,9.760143
11.31,0.240379,0.049320,9.784703
11.32,0.042836,0.071627,9.657818
11.33,0.145887,-0.171139,9.750102
11.34,0.103831,0.123995,9.786722
11.35,0.091990,0.110993,9.615225
11.36,0.079376,0.132544,9.824380
11.37,0.015456,-0.056289,9.771767
11.38,0.135617,0.090154,9.728580
11.39,0.069565,0.089208,9.756214
11.40,-0.013677,-0.049865,9.818282
11.41,0.006795,0.081182,9.981015
11.42,-0.015388,0.028252,9.812236
11.43,0.044347,-0.150110,9.834136
11.44,0.123326,0.027041,9.774265
11.45,0.025731,-0.086501,9.946909
11.46,0.158660,-0.164553,9.611974
11.47,0.068996,-0.006443,9.586660
11.48,0.053195,-0.046209,9.777527
11.49,0.075411,0.066195,9.830059
11.50,0.183317,-0.036604,9.508401
11.51,-0.040453,0.006216,9.767333
11.52,0.199229,-0.020166,9.751439
11.53,0.140919,0.016128,9.845711
11.54,0.059684,-0.141001,9.815973
11.55,0.153295,-0.058598,9.594077
11.56,0.030022,-0.089975,9.668690
11.57,0.075774,-0.030492,9.697808
11.58,0.006643,-0.066218,9.854169
11.59,0.124252,-0.139519,9.819523
11.60,-0.012726,-0.120955,9.721764
11.61,0.036614,0.034634,9.800065
11.62,0.091875,-0.235915,9.681579
11.63,0.118174,-0.046529,9.994107
11.64,-0.034639,-0.006655,9.848338
11.65,0.088001,-0.062134,9.871273
11.66,-0.054144,0.046998,9.932085
11.67,-0.150977,-0.037611,9.897770
11.68,-0.042186,-0.083735,9.801036
11.69,0.081021,-0.153334,9.781117
11.70,0.009842,-0.085070,9.930167
11.71,-0.035422,-0.063790,9.805711
11.72,0.008366,-0.118836,9.729868
11.73,0.002265,-0.179084,10.003139
11.74,0.046770,-0.216285,9.714583
11.75,-0.135370,-0.105152,9.636398
11.76,-0.018066,-0.238195,9.910833
11.77,-0.003368,-0.157026,9.740110
11.78,-0.125956,-0.313124,9.858416
11.79,-0.130449,-0.050976,9.998293
11.80,-0.052672,-0.024079,9.680745
11.81,-0.026157,-0.108627,9.815788
11.82,-0.029188,0.033275,9.969863
11.83,-0.077936,-0.003511,9.891346
11.84,-0.084451,-0.070745,9.806803
11.85,-0.071471,-0.115782,10.065342
11.86,-0.019120,-0.132049,9.818484
11.87,0.053474,-0.056251,9.869306
11.88,-0.226766,-0.109489,9.996149
11.89,-0.002274,-0.051066,9.930887
11.90,-0.063924,-0.041662,9.966551
11.91,-0.015826,-0.106167,9.745994
11.92,0.034177,0.003705,9.960327
11.93,-0.123787,-0.098222,9.856020
11.94,0.009533,-0.074043,9.766026
11.95,-0.168891,-0.149605,9.864332
11.96,-0.060834,-0.088556,9.862688
11.97,-0.092832,0.110388,10.031987
11.98,-0.072030,-0.129530,9.884814
11.99,-0.157066,-0.017593,9.770101
12.00,-0.045111,-0.083968,9.748526
12.01,0.044819,-0.219620,9.846406
12.02,-0.161757,0.007399,9.717977
12.03,-0.070661,-0.076540,9.782536
12.04,-0.019084,-0.001190,9.831101
12.05,-0.112910,0.057856,9.814769
12.06,0.018150,0.002883,9.931076
12.07,-0.126459,0.015850,9.786020
12.08,-0.102680,-0.074357,9.614212
12.09,-0.174009,0.057127,9.694029
12.10,-0.085497,-0.009092,9.862211
12.11,-0.096337,-0.148303,9.806688
12.12,-0.046545,0.083215,9.743066
12.13,-0.149035,0.113102,10.063933
12.14,-0.153303,0.146335,9.952306
12.15,-0.062231,0.206834,9.864920
12.16,0.012176,0.100303,9.895414
12.17,-0.049528,0.084711,9.846881
12.18,0.047814,0.135997,9.749312
12.19,-0.055565,-0.017308,9.979054
12.20,-0.058338,-0.075241,9.962391
12.21,-0.045310,0.025098,9.680790
12.22,0.019747,0.170047,9.902421
12.23,0.000164,0.019446,9.914703
12.24,-0.185049,0.113897,9.850077
12.25,-0.033511,0.126665,10.093196
12.26,-0.075512,0.104325,10.083551
12.27,-0.111331,-0.013622,9.848121
12.28,-0.236595,0.119623,9.864774
12.29,-0.216813,0.061907,9.854201
12.30,-0.121486,0.235083,9.828254
12.31,-0.208114,0.192820,9.798459
12.32,-0.116956,0.073767,9.942357
12.33,-0.030710,0.248510,10.088939
12.34,-0.132632,0.137103,10.048915
12.35,-0.077673,-0.022000,9.973923
12.36,-0.168040,0.107356,9.655381
12.37,-0.056537,0.246093,9.710712
12.38,-0.037687,0.051092,10.004646
12.39,-0.189979,0.112383,10.061217
12.40,-0.134010,0.009969,9.955691
12.41,-0.172859,0.023331,9.870784
12.42,-0.028290,0.053097,10.037585
12.43,-0.053365,0.021806,9.978714
12.44,-0.067842,0.070445,10.018087
12.45,-0.071431,0.258627,9.719660
12.46,-0.032572,0.116084,9.940613
12.47,-0.028131,0.180967,10.084685
12.48,-0.092299,0.204358,9.960910
12.49,-0.100532,0.027018,10.003913
12.50,-0.051376,0.047589,9.913637
12.51,-0.058751,0.173553,9.921506
12.52,0.124418,0.059486,10.052037
12.53,-0.067964,0.163905,9.845678
12.54,-0.010850,0.239606,9.836753
12.55,0.006520,-0.013749,9.866542
12.56,0.084594,0.071171,9.917542
12.57,-0.089004,0.080699,9.755010
12.58,0.086430,0.051083,9.989933
12.59,-0.029141,0.040990,9.901198
12.60,0.186171,0.046506,10.003774
12.61,0.018501,0.080722,9.707268
12.62,-0.105379,0.091027,10.005684
12.63,-0.019387,0.149839,10.054364
12.64,0.106742,0.067133,9.965260
12.65,0.009819,0.154026,9.925125
12.66,0.001977,0.012523,10.009348
12.67,0.067710,-0.041074,10.050663
12.68,-0.013979,0.025708,9.976491
12.69,0.000177,0.082035,9.984629
12.70,-0.055144,0.108726,10.091212
12.71,0.162106,0.151476,10.002274
12.72,-0.070667,0.052569,9.846759
12.73,0.044008,0.084229,10.054064
12.74,0.072115,0.128073,9.915629
12.75,0.035864,-0.049224,9.931918
12.76,-0.060164,-0.009179,9.939853
12.77,-0.036616,0.223806,10.026615
12.78,0.088175,0.065141,10.105163
12.79,-0.012983,0.031989,9.933257
12.80,-0.113380,0.057151,10.104466
12.81,0.086252,-0.126646,9.948310
12.82,-0.011660,-0.076944,10.072567
12.83,0.111413,-0.111535,9.952680
12.84,0.047490,-0.002351,9.884068
12.85,0.046262,-0.070570,10.125981
12.86,0.072975,-0.038549,9.875431
12.87,-0.019817,-0.076091,9.869175
12.88,0.007607,-0.186244,9.809475
12.89,0.055143,0.009862,10.062217
12.90,-0.013408,-0.206588,10.086233
12.91,0.137355,-0.128361,9.973587
12.92,0.057672,-0.179778,9.838261
12.93,-0.031777,-0.149153,9.936331
12.94,0.041271,-0.066693,9.907096
12.95,0.095801,0.012067,9.834648
12.96,0.053625,-0.215326,9.889130
12.97,0.122799,-0.138544,9.988906
12.98,0.138129,-0.237214,9.878115
12.99,0.285624,-0.148842,9.968094
13.00,0.186710,-0.097565,9.761565
13.01,-0.035193,-0.044640,10.107379
13.02,0.067841,-0.277958,9.900573
13.03,0.076156,-0.066668,10.026979
13.04,0.144204,-0.190529,9.959052
13.05,0.024106,-0.211782,9.980651
13.06,0.056769,-0.110616,9.827408
13.07,0.000074,-0.067128,9.864745
13.08,0.051684,-0.126373,9.867198
13.09,0.054788,-0.206576,9.943689
13.10,0.074945,-0.127742,10.073929
13.11,0.004945,-0.177964,9.984788
13.12,0.178189,-0.071661,9.851565
13.13,0.137047,-0.033736,9.950459
13.14,-0.017113,-0.038377,9.933777
13.15,0.100277,-0.120153,9.906858
13.16,-0.027732,-0.027789,9.940495
13.17,0.204041,-0.198062,10.018490
13.18,0.224846,0.027708,9.870198
13.19,0.090201,-0.195343,9.907662
13.20,0.025278,-0.273683,10.040513
13.21,0.039066,0.000138,9.989236
13.22,0.054516,-0.163501,10.070280
13.23,0.080768,-0.094720,10.085972
13.24,0.197345,-0.183675,9.806342
13.25,0.162443,0.090941,9.971223
13.26,0.161861,0.050867,9.891586
13.27,0.095912,0.032314,9.822487
13.28,-0.012037,-0.080680,9.863408
13.29,0.016538,-0.005448,9.912208
13.30,0.080798,-0.084126,9.912781
13.31,-0.022441,0.014084,9.881483
13.32,0.095584,-0.104192,9.940737
13.33,0.133209,0.059933,10.186685
13.34,0.109878,-0.099074,9.769408
13.35,0.104038,-0.085216,10.055549
13.36,-0.088383,-0.089864,9.939885
13.37,0.164812,-0.032144,9.897817
13.38,-0.070093,-0.073493,9.739657
13.39,0.040166,0.001734,10.017619
13.40,0.098895,-0.070456,9.797102
13.41,0.075066,0.036623,10.023835
13.42,-0.058938,0.100222,10.115017
13.43,-0.047717,-0.009606,9.812433
13.44,0.059926,0.167127,10.057371
13.45,0.074596,0.085356,9.942892
13.46,-0.058121,0.171715,9.730733
13.47,0.058554,0.001262,9.819468
13.48,-0.097417,-0.121271,9.957562
13.49,0.070386,-0.039381,9.979639
13.50,-0.053667,-0.025793,9.781224
13.51,0.020067,-0.048324,9.942230
13.52,0.003203,-0.142432,10.021173
13.53,0.099604,0.120464,10.038426
13.54,0.022671,-0.105138,9.897028
13.55,-0.048083,0.123052,9.981895
13.56,0.025158,0.228563,10.045021
13.57,0.164333,-0.003684,10.022745
13.58,0.048707,0.094328,10.026359
13.59,-0.018666,0.036039,9.948274
13.60,-0.084034,0.138560,9.927174
13.61,-0.070057,-0.018847,9.963533
13.62,0.030294,0.070313,9.859634
13.63,-0.098308,0.174531,10.046903
13.64,-0.030535,0.084730,9.782330
13.65,0.080990,-0.038035,9.884610
13.66,-0.025217,0.195009,9.931082
13.67,-0.126763,-0.004781,9.981333
13.68,0.130660,0.108208,9.999772
13.69,0.094344,0.151319,10.082565
13.70,-0.009586,0.116873,9.941084
13.71,0.049411,0.312632,9.861148
13.72,-0.076914,0.170463,9.918075
13.73,-0.000438,0.097457,9.900266
13.74,-0.095048,0.163505,9.983821
13.75,-0.172295,0.133492,9.824745
13.76,0.140872,0.121406,9.913514
13.77,-0.181547,0.138271,10.092932
13.78,-0.047678,0.084702,9.948254
13.79,-0.050986,0.136872,9.824575
13.80,-0.034861,0.079559,9.895485
13.81,-0.085510,-0.031792,9.705756
13.82,-0.086776,0.210774,9.922756
13.83,-0.071368,0.073724,10.092993
13.84,-0.045958,0.129423,9.809145
13.85,-0.086298,0.056182,9.781777
13.86,-0.093325,0.057254,9.861628
13.87,-0.195142,0.030968,10.018655
13.88,0.070150,0.188125,10.096554
13.89,-0.049471,0.205377,9.970474
13.90,-0.076886,0.109980,9.796622
13.91,-0.144717,0.062452,9.922549
13.92,-0.176096,-0.032803,10.103269
13.93,-0.027941,0.163318,9.892788
13.94,-0.110346,0.042391,9.937476
13.95,-0.048572,0.003764,9.947032
13.96,-0.207013,0.091919,9.767935
13.97,0.024442,0.059093,10.021860
13.98,-0.027543,-0.039558,10.006983
13.99,-0.106366,-0.032679,9.721793
14.00,-0.062580,0.100430,9.787620
14.01,-0.040699,0.016625,9.823252
14.02,-0.206807,0.105330,9.994592
14.03,0.034627,0.071524,9.844180
14.04,-0.060570,0.138772,9.958960
14.05,-0.155073,-0.016552,9.900179
14.06,-0.185867,0.063583,9.925005
